bearish_repeat_ticks_ratio_extrem;diffPriceClose_VA16PPoc;bearish_repeatAskBid_ratio;vol_volatility_score;bearish_absorption_score;perct_VA11P;bearish_absorption_intensity_repeat_count;perctBB;bearish_dsc_ask_bid_delta_imbalance;bullish_asc_ask_bid_delta_imbalance;bullish_repeatAskBid_ratio;overlap_ratio_VA_11P_21P;price_volume_dynamic;perct_VA16P;bearish_market_context_score;naked_poc_dist_above;bear_imbalance_low_0;bearish_combined_pressure;bearish_extrem_abs_ratio_extrem;bearish_extrem_revIntensity_ratio_extrem
6500.0;6455.0;6500.0;6500.0;6500.0;6041.0;6500.0;6500.0;6500.0;4648.0;4648.0;6413.0;6500.0;6121.0;6500.0;4412.0;6361.0;6464.0;6360.0;6500.0
0.9067807433399772;1.7273431448489542;0.9115571532753212;2.4398417841084568;1.17992308251481;0.5994320205064416;0.5012894877417727;0.6898919104615386;-0.11281236509415665;0.1518135602538893;0.8728592195211022;0.5093395396337903;0.0011276741549357495;0.5876854226463758;-0.12624527808027938;-2.344628286491387;0.6840841752973084;-0.031134046317016845;2.6834655610099647;0.1118741751188507
0.06017629292450822;2.099828778967807;0.048182086316449456;2.623838398241235;1.1344104720472745;0.5343499638395978;0.08481574852784148;0.36665946607832955;0.1301879709988066;0.233398533318358;0.15513040948869053;0.25744524145894127;0.004194902718359475;0.5717674054151501;0.22054436786983062;1.4050761110679615;0.9311332957508837;0.1570400343791842;3.130057574550042;0.11318870092326211
0.0;-10.25;0.125;0.0068702223931372;0.0;-1.9090909090909087;0.0;-0.6307;-0.7894736842105263;-0.6404359692340411;0.0;0.0;-0.0269404608478197;-1.9;-0.991425006963892;-12.0;0.0;-0.7054573009276037;0.0;-0.3254437869822485
0.8852459016393442;0.5;0.8944099378881988;0.8105868100472149;0.41605560392567;0.25;0.45733541795084276;0.5906750000000001;-0.1700156355645706;0.0;0.875;0.3;-0.00042216531304865;0.2352941176470588;-0.18902690377075174;-3.0;0.1333333333333333;-0.0970237906198744;1.3343004513217278;0.0482233502538071
0.9213483146067416;1.5;0.922338729634383;1.6238316718024977;0.8358361702007305;0.625;0.5061100049776008;0.7582;-0.0936292284047331;0.15458365164247517;0.914614370468029;0.5;0.0004896230665578;0.6153846153846154;-0.08092015037409256;-2.0;0.396039603960396;-0.027462627020234748;1.9007042253521127;0.1030927835051546
0.9453584361979674;2.75;0.9411031412888048;3.0975295396450164;1.5528353953170662;1.0;0.5516042934221099;0.912325;-0.03350447495508558;0.29226449749495254;0.9371428571428572;0.7142857142857143;0.002108038725682475;1.0;-0.0137538239754799;-1.25;0.8333333333333334;0.0435356684140363;2.8926031294452352;0.1694960427884789
1.0;10.0;0.982676304088575;19.4977805579966;8.047643194245;2.75;0.954954954954955;1.2825220000000204;0.4239766081871345;0.7985296047236361;0.9824561403508772;1.0;0.0515241336373553;2.75;1.7726826045624982;-1.0;5.142857142857143;1.834507075434141;33.0;0.7931034482758621
