diffLowPrice_0_4;bearish_extrem_dsc_ratio_extrem;diffPriceClosePoc_0_4;bear_imbalance_high_3;bullish_ask_bid_ratio;bull_imbalance_high_0;bearish_absorption_score;deltaTimestampOpeningSection1min;price_volume_dynamic;vol_volatility_score;bullish_absorption_score;deltaTimestampOpeningSection30min;diffPriceCloseVWAP;bearish_repeat_ticks_ratio_6Tick;bearish_dsc_ask_bid_delta_imbalance;bullish_repeatAskBid_ratio;bearish_market_context_score;perct_VA16P;bearish_repeatAskBid_ratio;bearish_extrem_abs_ratio_extrem
19400.0;19400.0;19400.0;19118.0;12989.0;18981.0;19400.0;19400.0;19400.0;19400.0;13962.0;19400.0;19400.0;4522.0;19400.0;13965.0;19400.0;18390.0;19400.0;18964.0
1.2766752577319587;0.10323363885065831;1.3640335051546393;1.0771683009515447;0.8893101843701126;0.7205609131001496;1.0303586420280206;925.0925257731959;0.0010080998100980526;2.1442625875021784;0.9682749918902336;918.1484536082475;1.276800572164948;0.927224996212504;-0.10228073908051319;0.8873870095230212;-0.10336359254261304;0.5789040486250743;0.9266684265720817;2.7047119297730737
1.7288122277615532;0.0776717349400928;1.5637791635474143;1.0902461795657756;0.7215159650452057;0.8892725065714198;0.9829165614628289;329.5719909945592;0.0066912374327153055;2.3160930279709717;0.8717217235991281;329.634220208727;14.696000710699632;0.03883681785671069;0.12120964350159884;0.16458202479924622;0.18838318796984604;0.5800803562063628;0.04844607557484703;3.341179918278693
-7.5;0.0;-7.75;0.0;0.0;0.0;0.0;60.0;-0.0269404608478197;0.0055828313546418;0.0;60.0;-55.75590000000011;0.4516129032258064;-0.7894736842105263;0.0;-0.991425006963892;-2.2;0.125;0.0
0.25;0.0442176870748299;0.5;0.49463322236253016;0.5256410256410257;0.1984732824427481;0.36832135050756787;690.0;-0.001267677702484175;0.7019034055939147;0.38295424217367624;690.0;-5.764275000000225;0.9162030357910247;-0.1517027863777089;0.9;-0.15052017094085018;0.2272727272727272;0.9166666666666666;1.380952380952381
1.25;0.0854700854700854;1.25;0.7835351914003599;0.7196132596685083;0.4384615384615384;0.7380915690529313;1080.0;0.00031883592145615;1.4038272124779114;0.7331823811863484;1080.0;1.6105999999999767;0.9364911226849768;-0.08500752197777289;0.9325153374233128;-0.06260039094904929;0.6;0.9377133503431081;1.9090909090909087
2.25;0.14497514540568496;2.25;1.2352941176470589;0.9855907780979828;0.873015873015873;1.3728617836261305;1185.0;0.002601165738040325;2.744593080861885;1.294258968499189;1170.0;8.551124999999729;0.950064882759888;-0.03242301058984765;0.9506726457399104;-0.010450326905744625;1.0;0.9518518518518518;2.8242129492129493
7.5;0.398716389509393;7.75;7.2;4.380952380952381;5.208333333333333;8.047643194245;1275.0;0.0531082210513974;19.4977805579966;7.885230431093425;1260.0;64.6234999999997;0.9903381642512076;0.7055771725032426;0.9824561403508772;2.078878161784224;2.75;0.982676304088575;33.0
