bull_imbalance_high_0;perct_VA6P;bullish_imnbScore_score;bearish_asc_dynamics;bearish_repeatAskBid_ratio;bearish_combined_pressure;diffVolCandle_0_1Ratio;vol_volatility_score;bullish_dsc_ask_bid_delta_imbalance;naked_poc_dist_above;deltaTimestampOpeningSection5min;range_strength_5_23;bullish_asc_ask_bid_delta_imbalance;bearish_market_context_score;perct_VA21P;bullish_repeatAskBid_ratio;diffHighPrice_0_4;perct_VA11P;bearish_absorption_intensity_repeat_count;bearish_dsc_ask_bid_delta_imbalance
6103.0;5446.0;4447.0;6239.0;6239.0;6205.0;6239.0;6239.0;4447.0;4287.0;6239.0;1504.0;4447.0;6239.0;5893.0;4447.0;6239.0;5783.0;6239.0;6239.0
0.7621769681312226;0.525417704029335;0.38454506278026046;0.35130837742206544;0.9109700744826377;-0.028024701936308245;0.29978904873523543;2.345098818922059;-0.04332897553430385;-2.3513529274550966;539.7844205802212;2.7903499708714925;0.15012432804874912;-0.11793196101804583;0.5412182443194816;0.8706498521339499;1.450993748998237;0.5922176167129046;0.501648749878942;-0.11217446197116357
0.8931867372062189;0.49827163473164127;0.2213125630020675;0.1605002162472047;0.045392834137109594;0.15244070251658934;0.8261367672598569;2.507877525908702;0.2648821102766435;1.4094696031015967;233.46398445331894;2.197561858303038;0.2355040849247114;0.21179697065224357;0.5939085563921747;0.1570380362868901;1.4581615086721051;0.5355174094248086;0.08511661802028216;0.13064613265286443
0.0048076923076923;-1.5;-0.08;0.0;0.4583333333333333;-0.7054573009276037;-15.575757575757576;0.0307022012209644;-1.0;-12.0;65.0;0.997891036906854;-0.6404359692340411;-0.991425006963892;-2.7142857142857144;0.0;-6.5;-1.9090909090909087;0.0;-0.7894736842105263
0.2222222222222222;0.2;0.240506329113924;0.24227365081937796;0.8934988088834243;-0.0921121713649006;0.14594987091222023;0.7979984850738023;-0.05872072781562565;-3.0;345.0;0.9995094814584855;0.0;-0.1784215966343016;0.1875;0.8725490196078431;0.75;0.25;0.45682956652072726;-0.1706607705434497
0.4812030075187969;0.5555555555555556;0.4042553191489362;0.3581920903954802;0.9216417910447762;-0.0253866591356284;0.5584795321637427;1.57388076071139;-0.0013986013986013;-2.0;585.0;1.999114306896527;0.1525423728813559;-0.0776777712156647;0.5714285714285714;0.9131832797427653;1.5;0.625;0.5063291139240507;-0.0928381962864721
0.9444444444444444;0.8571428571428571;0.5392707644855694;0.46418271813051054;0.9401993355481728;0.0443698769152431;0.77087524266725;2.983335436295515;0.0388475275416268;-1.25;735.0;3.9968501089982365;0.2930203123327062;-0.01253302996761815;0.9333333333333332;0.9362301447768724;2.25;1.0;0.5523012552301255;-0.0324099129966777
5.208333333333333;3.0;0.9772727272727272;0.9953488372093025;0.982676304088575;1.834507075434141;0.942211055276382;19.4977805579966;0.5;-1.0;860.0;14.99121265377856;0.7985296047236361;1.7726826045624982;2.728878787879578;0.9824561403508772;7.5;2.75;0.954954954954955;0.4239766081871345
