Feature;Global_Mean;Selected_Mean;Difference
extrem_asc_dsc_comparison_bearish_extrem;2.8061900947708343;2.8061900947708343;0.0
bearish_repeatAskBid_ratio;0.8984449350638848;0.8984449350638848;0.0
bull_imbalance_low_3;1.783073729247113;1.783073729247113;0.0
bullish_absorption_intensity_repeat_count;0.3712191774641359;0.3712191774641359;0.0
extrem_ask_bid_imbalance_bearish_extrem;0.17547510400410038;0.17547510400410038;0.0
absorption_intensity_repeat_bullish_vol;0.36235504820635733;0.36235504820635733;0.0
bearish_continuation_vs_reversal_extrem;0.6762308270367219;0.6762308270367219;0.0
diffPriceClose_VA6PPoc;1.0193050193050193;1.0193050193050193;0.0
overlap_ratio_VA_6P_16P;0.3901344162583679;0.3901344162583679;0.0
bearish_extrem_revIntensity_ratio_extrem;0.12369844076352612;0.12369844076352612;0.0
diffPriceCloseVWAPbyIndex;1.5806949806949806;1.5806949806949806;0.0
bullish_absorption_score;1.1680716456208444;1.1680716456208444;0.0
bearish_market_context_score;-0.13369653083944857;-0.13369653083944857;0.0
bullish_repeatAskBid_ratio;0.8507695030748891;0.8507695030748891;0.0
perct_VA16P;0.5880492124054283;0.5880492124054283;0.0
perct_VA11P;0.6009471722392913;0.6009471722392913;0.0
bearish_dsc_ask_bid_delta_imbalance;-0.11425438289289787;-0.11425438289289787;0.0
diffPriceClosePoc_0_3;1.7561776061776062;1.7561776061776062;0.0
bullish_ask_ratio;0.5302630215747827;0.5302630215747827;0.0
bearish_extrem_abs_ratio_extrem;2.938843284013613;2.938843284013613;0.0
