true_label;predicted_label;prediction_probability;bearish_repeatAskBid_ratio;bullish_repeatAskBid_ratio;bearish_market_context_score;diffPriceCloseVWAP;bearish_repeat_ticks_ratio_extrem;diffLowPrice_0_1;bearish_dsc_ask_bid_delta_imbalance;bearish_combined_pressure;VolCandleMeanxRatio;diffPriceClosePoc_0_1;bearish_ask_score;diffPriceClose_VA16PvaH;diffPriceClosePoc_0_2;bullish_absorption_intensity_repeat_count;bearish_dsc_ask_bid_imbalance;bearish_extrem_dsc_ratio_extrem;extrem_ask_bid_imbalance_bearish_extrem;bull_imbalance_high_2;market_regimeADX;price_volume_dynamic;bullish_asc_dynamics;bearish_extreme_volume_score;bearish_absorption_ratio;bearish_extrem_abs_ratio_extrem;diffPriceClosePoc_0_3;atr;pocDeltaPocVolRatio;bearish_bid_abs_ratio_abv;deltaTimestampOpeningSection5min;absorption_intensity_repeat_bearish_vol;bearish_asc_dynamics;ratio_delta_vol_VA11P;vol_volatility_score;poc_diff_ratio_6P_21P;bearish_imnbScore_score;diffVolDelta_0_1Ratio;cumDiffVolDeltaRatio;is_error;error_type
0;1;0.6335908;0.6;;2.8516502558014375e-05;36.73580000000038;0.8571428571428571;3.0;-0.1;-0.0012151918703699;0.1685393258426966;2.0;0.0;-1.0;3.25;;0.1;0.0;1.0;0.0;26.89609403831391;9.509822892410992e-05;;0.0113417907901193;0.1428571428571428;;3.0;1.45;1.0;0.0;1200;0.6;0.7;0.0461538461538461;0.0172757785450004;0.0001743299193724;0.1;2.888888888888889;-1.7790262172284643;True;False Positive
0;1;0.6286286;0.7666666666666667;0.5;-0.0085883640431288;35.39310000000023;0.8666666666666667;2.0;-0.2;-0.0043206822057597;0.6956521739130435;2.0;0.0;1.5;2.75;0.0;0.2;0.0;1.0;0.6;17.7974476271802;0.0003257631346936;0.0;0.0288045480383983;0.3333333333333333;2.0;4.0;1.25;0.5;0.3;1200;0.4666666666666667;0.6;-0.0548523206751054;0.0529525779157101;0.0004796267631733;0.2;1.0;-0.782608695652174;True;False Positive
0;1;0.61791193;0.7586206896551724;0.5;0.1174021675609417;-27.09180000000015;0.8229166666666666;2.75;0.4913793103448275;-0.0756153177660803;0.3590058300092053;2.75;-0.5441181667013095;2.0;-0.5;0.0;0.2155172413793103;0.1034482758620689;-0.6;0.3125;44.56706368842867;-0.0016878869611557;0.0;0.2151811583615498;4.166666666666667;7.0;2.75;2.55;0.6307692307692307;0.1206896551724138;1155;0.6379310344827587;0.0517241379310344;-0.0018160805679379;0.5014300816176039;0.0;0.7887931034482758;0.7008547008547008;1.6400736422215405;True;False Positive
0;1;0.61085206;0.8035714285714286;0.8266129032258065;0.2518975116306532;16.250500000000102;0.824390243902439;1.0;0.4285714285714285;0.3875207311889168;5.817361894024803;1.0;-0.4948979591836734;-0.75;0.25;0.3583333333333333;0.1798469387755102;0.0829081632653061;0.3298969072164948;1.6666666666666667;12.647214711560732;0.0048149655973941;0.5403225806451613;1.1705062444303287;0.94;8.461538461538462;2.75;1.35;1.0;0.1479591836734693;960;0.6568877551020408;0.1913265306122449;0.4595252586731588;1.5202423128118103;0.0010550749103186;0.639030612244898;0.4641472868217054;2.080045095828636;True;False Positive
0;1;0.6095468;0.7407407407407407;0.6153846153846154;-0.0095898341683172;2.4512000000004264;0.7857142857142857;2.25;-0.037037037037037;-0.0046557351082897;0.7515337423312883;0.5;-0.0462962962962962;-1.75;-2.25;0.2258064516129032;0.1759259259259259;0.0185185185185185;0.7142857142857143;0.7857142857142857;38.24338609658377;0.0001256148630216;0.4871794871794871;0.0686108331747961;0.3333333333333333;3.0;-4.0;1.25;0.4909090909090909;0.2314814814814814;1200;0.5462962962962963;0.5277777777777778;0.0527472527472527;0.2432509048002933;0.0007967069446288;0.1574074074074073;1.0068027210884354;-0.5214723926380368;True;False Positive
