bullish_dsc_ask_bid_delta_imbalance;bullish_repeatAskBid_ratio;bandWidthBB;diffVolCandle_0_1Ratio;diffPriceClose_VA16PvaH;naked_poc_dist_above;perctBB;diffHighPrice_0_4;bullish_imnbScore_score;finished_auction_high;bullish_asc_ask_bid_delta_imbalance;bull_imbalance_high_0;bear_imbalance_high_3;bearish_dsc_ask_bid_imbalance;bearish_absorption_intensity_repeat_count;perct_VA21P;bearish_repeatAskBid_ratio;bearish_dsc_ask_bid_delta_imbalance;perct_VA11P;vol_volatility_score
4649.0;4649.0;6503.0;6503.0;6457.0;4415.0;6503.0;6503.0;4649.0;6503.0;4649.0;6363.0;6368.0;6503.0;6503.0;6125.0;6503.0;6503.0;6044.0;6503.0
-0.04234592216185415;0.8728764212782884;4.102358772874058;0.30064968451338636;0.09234164472665324;-2.343771234428086;0.6897237764108873;1.4698985083807474;0.38547240083571244;0.6761494694756266;0.15184685563210634;0.7531051237230724;1.1059546664000903;0.3057070673065289;0.5012139924322206;0.5465764757922118;0.9113175572582697;-0.1128505321251898;0.5993638649099566;2.4395811099775044
0.2609876204249561;0.15511815495973166;2.0133990100502905;0.8568359170442782;1.8113100201811827;1.4049864841357593;0.3667476607235853;1.458656640918588;0.21983466016127926;0.4679797452276661;0.2333844662483138;0.8831716547369654;1.1172651537583165;0.1394716231650567;0.0850238537044798;0.5913497530293139;0.05015503877292701;0.1301805694702505;0.534354103657055;2.6238680921409774
-1.0;0.0;0.5117;-15.575757575757576;-12.5;-12.0;-0.6307;-6.5;-0.08;0.0;-0.6404359692340411;0.0048076923076923;0.0;0.0;0.0;-2.7142857142857144;0.0;-0.7894736842105263;-1.9090909090909087;0.0068702223931372
-0.0555555555555555;0.875;2.6557500000000003;0.1512833883770786;-0.75;-3.0;0.5906;0.75;0.2433035714285714;0.0;0.0;0.217391304347826;0.4964539007092198;0.20159696544689532;0.45731908935416316;0.2;0.8944099378881988;-0.1703203931473753;0.25;0.8103332262331935
-0.0013351134846461;0.9146341463414634;3.6543;0.562992125984252;0.25;-2.0;0.7581;1.5;0.4042553191489362;1.0;0.1546218487394958;0.4756097560975609;0.7951533232259012;0.2930056710775047;0.5060975609756098;0.5714285714285714;0.9223300970873788;-0.0936329588014981;0.625;1.6236010149806397
0.037117903930131;0.9371428571428572;5.0366;0.7764085962253754;1.25;-1.25;0.91205;2.25;0.5393258426966292;1.0;0.292604501607717;0.9368351063829787;1.2821266968325793;0.391304347826087;0.5515854651070009;0.9333333333333332;0.9410927797200006;-0.033533578678982004;1.0;3.0977153277414358
0.5;0.9824561403508772;12.087450000000048;0.942211055276382;5.5;-1.0;1.2825220000000204;7.5;0.9772727272727272;1.0;0.7985296047236361;5.208333333333333;7.2;0.8461538461538461;0.954954954954955;2.728878787879578;0.982676304088575;0.4239766081871345;2.75;19.4977805579966
