bear_imbalance_high_3;perct_VA16P;extrem_asc_dsc_comparison_bearish_extrem;overlap_ratio_VA_6P_16P;bearish_absorption_score;bull_imbalance_high_0;diffPriceCloseVWAP;poc_diff_ratio_6P_21P;bullish_absorption_intensity_repeat_count;bullish_absorption_ratio;bullish_asc_ask_bid_delta_imbalance;bullish_asc_dsc_ratio;bearish_bid_abs_ratio_abv;vol_volatility_score;bearish_asc_dsc_ratio;absorption_intensity_repeat_bearish_vol;bearish_extrem_revIntensity_ratio_extrem;bearish_dsc_ask_bid_delta_imbalance;perct_VA11P;bearish_extrem_abs_ratio_extrem
6368.0;6122.0;6315.0;6457.0;6503.0;6363.0;6503.0;6415.0;4646.0;4073.0;4649.0;4073.0;6503.0;6503.0;6502.0;6503.0;6503.0;6503.0;6044.0;6361.0
1.1059546664000903;0.587782471447286;2.5886770877531022;0.3950171336975701;1.1797773076252696;0.7531051237230724;1.6725905428263805;0.00034310039363009834;0.38381375648929034;20.891484797447088;0.15184685563210634;20.891484797447088;0.4129842313030435;2.4395811099775044;1.7333553381390097;0.49882324872542394;0.11189084336848318;-0.1128505321251898;0.5993638649099566;2.6833516981130083
1.1172651537583165;0.5717711225007331;3.3799331460708473;0.26737727167604136;1.1344702650440863;0.8831716547369654;8.332995386351872;0.0003800392973139559;0.15797559646448872;36.13677740083674;0.2333844662483138;36.13677740083674;0.09499578891724189;2.6238680921409774;1.6649991383567389;0.09779787698680717;0.11321937195500907;0.1301805694702505;0.534354103657055;3.1298246658687527
0.0;-1.9;0.0;0.0;0.0;0.0048076923076923;-40.3739999999998;0.0;0.0;0.0;-0.6404359692340411;0.0;0.0;0.0068702223931372;0.0;0.0;-0.3254437869822485;-0.7894736842105263;-1.9090909090909087;0.0
0.4964539007092198;0.2352941176470588;0.6342774718069761;0.1764705882352941;0.41571502075890854;0.217391304347826;-1.926050000000032;4.5803275798990506e-05;0.3118145807098407;1.2857142857142858;0.0;1.2857142857142858;0.35694496373289464;0.8103332262331935;0.6311567689276667;0.44587688007176085;0.0482233502538071;-0.1703203931473753;0.25;1.334622823984526
0.7951533232259012;0.6165158371040724;1.3548387096774193;0.3684210526315789;0.8351996008564674;0.4756097560975609;1.8959999999997308;0.0002284800365568;0.3845580648859337;5.452830188679245;0.1546218487394958;5.452830188679245;0.4112903225806452;1.6236010149806397;1.2290411646586346;0.5034965034965035;0.1030927835051546;-0.0936329588014981;0.625;1.9014084507042253
1.2821266968325793;1.0;3.0588235294117645;0.6;1.5528881258258949;0.9368351063829787;5.44360000000006;0.00052606198864845;0.46234023128423607;19.0;0.292604501607717;19.0;0.4678606730220094;3.0977153277414358;2.241917982488962;0.556982641322723;0.169500560153229;-0.033533578678982004;1.0;2.891891891891892
7.2;2.75;17.0;1.0;8.047643194245;5.208333333333333;39.35599999999977;0.0030700611115938;1.0;138.0;0.7985296047236361;138.0;0.8620689655172413;19.4977805579966;9.4;0.975;0.7931034482758621;0.4239766081871345;2.75;33.0
