diffHighPrice_0_4;diffPriceClosePoc_0_0;bullish_asc_ask_bid_imbalance;bearish_ask_score;bullish_ask_bid_ratio;bearish_abs_diff_abv;imbalance_score_high;naked_poc_dist_above;bearish_dsc_dynamics;vol_volatility_score;bullish_repeatAskBid_ratio;bearish_repeatAskBid_ratio;perct_VA16P;bearish_combined_pressure;perctBB;perct_VA21P;perct_VA11P;bearish_dsc_ask_bid_delta_imbalance;diffPriceClose_VA21PvaH;bearish_market_context_score
6500.0;6500.0;4647.0;6500.0;4349.0;6500.0;6500.0;4413.0;6500.0;6500.0;4647.0;6500.0;6120.0;6464.0;6500.0;6123.0;6041.0;6500.0;6413.0;6500.0
1.470653846153846;-0.2748846153846154;0.4119267229813187;-0.015486952848843162;0.9046865106997375;0.12983790509412999;0.087197031811887;-2.3443235893949694;0.30575847738798273;2.4400769613418207;0.872879777015839;0.9114248185191589;0.5881951454575629;-0.031125038495274825;0.6898314489230769;0.5469717764093696;0.5996918610907318;-0.1128768487641999;-0.029861219398097615;-0.12621750092858486
1.4584220511874224;0.1981944245476222;0.2181021729698701;0.10318185986561353;0.7571876357680433;0.19207521502970878;0.2671123491781122;1.4050626718933028;0.13966526014384334;2.624287422328353;0.1551366861313685;0.0493063854516279;0.5711637563814851;0.15704367481087567;0.3666015724315977;0.5907992089012791;0.5337327554477344;0.13020157822296477;2.1813013843422286;0.22053673629067166
-6.5;-0.75;0.0;-0.481216457960644;0.0;-0.8448275862068966;-1.0;-12.0;0.0;0.0068702223931372;0.0;0.0;-1.9;-0.7054573009276037;-0.6307;-2.7142857142857144;-1.9090909090909087;-0.7894736842105263;-14.25;-0.991425006963892
0.75;-0.5;0.2857142857142857;-0.07420211684244446;0.5161290322580645;0.022988868547860974;-0.07224650266236612;-3.0;0.20160493433635085;0.8104013510176207;0.875;0.8944099378881988;0.2352941176470588;-0.0970237906198744;0.5906;0.2;0.25;-0.17040026056745797;-0.75;-0.18902690377075174
1.5;-0.25;0.4658119658119658;-0.0071090446589511;0.722;0.13697416243837485;0.0967741935483871;-2.0;0.29299082075132166;1.6232764376713233;0.9146341463414634;0.922338729634383;0.6183473389355743;-0.02741988626876525;0.75815;0.5714285714285714;0.625;-0.09366623707441625;0.25;-0.08089589445105774
2.25;-0.25;0.5678704305202859;0.04364314067189462;1.0074074074074073;0.2459067815784602;0.2659638177300273;-1.25;0.391304347826087;3.098400049645898;0.9371428571428572;0.9410877911338857;1.0;0.0435356684140363;0.9119250000000001;0.9344086021505376;1.0;-0.0335350820224178;1.25;-0.013684131537494875
7.5;0.0;0.9440993788819876;0.3333333333333333;4.380952380952381;0.9953488372093025;0.9016393442622952;-1.0;0.8974358974358975;19.4977805579966;0.9824561403508772;0.982676304088575;2.75;1.834507075434141;1.2825220000000204;2.728878787879578;2.75;0.4239766081871345;6.25;1.7726826045624982
