true_label;predicted_label;prediction_probability;bearish_dsc_ask_bid_delta_imbalance;bearish_absorption_intensity_repeat_count;perct_VA11P;diffHighPrice_0_4;diffPriceCloseVWAP;perct_VA21P;bearish_market_context_score;naked_poc_dist_above;bullish_asc_ask_bid_delta_imbalance;range_strength_5_23;diffVolCandle_0_1Ratio;bull_imbalance_high_0;bearish_repeatAskBid_ratio;bullish_dsc_ask_bid_delta_imbalance;deltaTimestampOpeningSection5min;perct_VA6P;bearish_asc_dynamics;bullish_imnbScore_score;bullish_repeatAskBid_ratio;diffPriceClose_VA11PvaH;finished_auction_high;vol_volatility_score;VolPocVolCandleRatio;bearish_combined_pressure;bear_imbalance_high_3;diffPriceClose_VA16PvaH;bandWidthBB;bearish_bid_score;bearish_imnbScore_score;bullish_ask_score;cumDiffVolDeltaRatio;bullish_ask_ratio;bearish_ask_abs_ratio_abv;price_volume_dynamic;poc_diff_ratio_6P_16P;perctBB;bear_imbalance_high_2;imbalance_score_low;bearish_dsc_ask_bid_imbalance;is_error;error_type
0;0;0.5533803;0.081081081081081;0.594170403587444;1.2666666666666666;2.5;-5.843799999999646;1.3571428571428572;0.3102309557033024;-1.5;0.2109375;;0.5758196721311475;1.2142857142857142;0.9054054054054054;-0.0104166666666666;230;1.125;0.2263513513513513;0.4973958333333333;0.9036458333333334;2.0;0;3.649647586989785;0.2797131147540984;-0.1700304881058478;0.1259259259259259;2.75;3.4014;0.1773648648648648;0.3513513513513513;0.2682291666666667;0.3441295546558704;0.5885416666666666;0.5929054054054054;-0.0050723916408337;0.000588339118668;1.0841;1.4838709677419355;0.5588235294117647;0.2854729729729729;False;Correct
1;0;0.56486005;-0.2105263157894736;0.3854166666666667;;0.25;-5.482899999999972;1.1111111111111112;-0.0474339110389288;-1.25;;;-1.368421052631579;0.5789473684210527;0.8421052631578947;;240;;0.219298245614035;;;-0.75;0;0.3589213637653023;0.3508771929824561;0.0337739144274656;1.2941176470588236;-0.75;4.5029;0.3859649122807017;0.4035087719298245;;0.5125;;0.4473684210526316;-0.0005353160529899;0.0;0.5413;0.9523809523809524;-0.05;0.4385964912280701;True;False Negative
0;0;0.5888342;-0.120950323974082;0.551829268292683;0.4285714285714285;0.5;-5.073199999999815;;-0.1872353254388211;-1.25;-0.2926829268292683;0.9993535116074052;0.7853211009174312;0.2131147540983606;0.9395248380129588;0.024390243902439;250;0.5;0.5248380129589633;0.5;0.926829268292683;0.0;1;1.8361833124658495;0.3981651376146789;0.1368683701622029;0.3511450381679389;-0.75;3.0918;0.1771058315334773;0.1274298056155507;-0.0372670807453416;0.4847396768402154;0.3414634146341463;0.5809935205183585;-0.0024188295279062;0.0001763616589753;0.7549;1.2285714285714286;0.2318840579710145;0.1771058315334773;False;Correct
1;0;0.56877685;-0.009501187648456;0.6744186046511628;1.1428571428571428;1.25;-3.65139999999974;0.5555555555555556;-0.0433921117874661;-1.25;0.1467065868263473;;0.7428833792470156;0.375;0.9287410926365796;-0.0164670658682634;260;1.2;0.5771971496437055;0.31437125748503;0.9311377245508982;1.25;1;4.533996875034839;0.1753902662993572;0.026606461937058;0.3687943262411347;0.75;2.1211;0.0855106888361045;0.1852731591448931;0.2844311377245509;0.1222161868549701;0.5568862275449101;0.7387173396674585;-0.0035116399395502;0.0;1.0999;0.5208333333333334;0.3333333333333333;0.171021377672209;True;False Negative
0;0;0.5748068;0.0063291139240506;0.532133676092545;0.8333333333333334;1.0;-3.433600000000297;0.8333333333333334;0.0165612840174881;-1.75;0.3416506717850288;;0.8763819095477386;1.1785714285714286;0.9367088607594936;0.0595009596928982;290;0.5;0.2721518987341772;0.6276391554702495;0.9001919385796545;0.5;0;6.200003048031356;0.1688442211055276;-0.0125592374875854;1.0425531914893618;0.5;3.5029;0.2763713080168776;0.2341772151898734;0.4664107485604606;-1.451289757074881;0.6794625719769674;0.5759493670886076;-0.0029810967961056;0.0;0.7017;0.9487179487179488;0.0813953488372093;0.2974683544303797;False;Correct
0;0;0.5652498;-0.0132939438700147;0.5703422053231939;0.6153846153846154;3.25;-2.6387000000004264;0.8888888888888888;-0.0389978097329525;-1.0;-0.0527777777777777;;0.8360655737704918;0.3275862068965517;0.9379615952732644;-0.1083333333333333;295;0.5714285714285714;0.4431314623338257;0.3527777777777778;0.9444444444444444;0.5;1;4.68786360445798;0.2526518804243008;0.0287439865674159;1.0;0.75;5.3848;0.1373707533234859;0.1078286558345642;0.0611111111111111;-1.0083507306889352;0.4111111111111111;0.6085672082717873;-0.0023462750760721;0.0;0.7738;0.6865671641791045;0.1073684210526315;0.1787296898079763;False;Correct
1;0;0.5477777;-0.1152317880794702;0.4626865671641791;0.6;1.0;-2.3350000000000364;0.75;-0.2174255991896399;-1.5;-0.05;;0.1214723926380368;2.032258064516129;0.9390728476821192;0.5;310;0.3333333333333333;0.3205298013245033;0.0833333333333333;0.95;0.5;0;3.529981988752057;0.3177914110429448;0.1665009998389097;0.952;0.75;6.4463;0.0423841059602649;0.1125827814569536;-0.0372670807453416;0.3173298257152252;0.75;0.4728476821192053;-0.0016868495777111;0.0004114379757251;0.6042;2.310344827586207;0.130718954248366;0.2675496688741722;True;False Negative
0;0;0.57590616;0.014115092290988;0.5122950819672131;-0.0714285714285714;-1.75;-8.281699999999546;-0.9615384615384616;-0.0483496470678215;-1.75;0.1556091676718938;;0.2594285714285714;0.9152542372881356;0.9163952225841476;0.0036188178528347;345;-0.0769230769230769;0.1411509229098805;0.4499396863691194;0.8986731001206273;-2.0;0;10.940645094075116;0.2268571428571428;-0.0473057418023213;0.3425925925925926;-3.25;4.6162;0.1509229098805646;0.3702497285559175;0.1978287092882991;-0.839626033800791;0.5524728588661038;0.5494028230184582;-0.0126262102404192;0.0;-0.5236;1.587719298245614;-0.12;0.3941368078175896;False;Correct
0;0;0.57147765;-0.0329861111111111;0.4519427402862985;0.1666666666666666;0.75;-7.42870000000039;0.0769230769230769;-0.0350866015901025;-1.0;0.125;;0.4810126582278481;0.4134615384615384;0.8680555555555556;0.3571428571428571;365;0.1818181818181818;0.2690972222222222;0.125;0.9642857142857144;-1.0;0;2.296883199310068;0.3924050632911392;0.0328645282279058;0.3617021276595745;-1.25;3.3252;0.0677083333333333;0.2170138888888889;0.1785714285714285;-0.3274737737453927;0.7321428571428571;0.5121527777777778;-0.0038971695329125;0.0;0.4825;0.8333333333333334;0.2631578947368421;0.2760416666666667;False;Correct
0;0;0.56388247;-0.066815144766147;0.5484848484848485;0.5384615384615384;2.0;-6.127900000000409;0.4117647058823529;-0.1200315620001584;-1.5;0.0588235294117647;;0.8820678513731826;0.2253521126760563;0.9287305122494433;0.0470588235294117;370;0.375;0.4365256124721604;0.1352941176470588;0.9470588235294116;0.25;1;1.6352497242033053;0.2617124394184168;0.0761632266277841;0.5897435897435898;0.25;4.291;0.1024498886414253;0.1024498886414253;0.0176470588235294;0.3962900505902192;0.5352941176470588;0.5523385300668151;-0.003067153724631;0.0002353633421594;0.8644;0.9545454545454546;0.22;0.1826280623608017;False;Correct
0;0;0.56409764;-0.3084832904884318;0.5;0.9333333333333332;3.0;-4.34519999999975;0.8235294117647058;-0.5793053568234534;-1.75;0.2121212121212121;;0.8790613718411552;0.4615384615384615;0.93573264781491;-0.0606060606060606;375;0.8333333333333334;0.4395886889460154;0.4545454545454545;0.8848484848484849;1.75;1;1.839342955669444;0.3664259927797834;0.2992898103034993;0.8382352941176471;1.75;4.8223;0.3419023136246786;0.3084832904884318;0.3878787878787879;0.3810354857475276;0.5393939393939394;0.4730077120822622;-0.0020039260966192;0.0002353633421594;0.9678;2.7;0.1929824561403508;0.3419023136246786;False;Correct
0;0;0.5482078;-0.2644628099173554;0.3645833333333333;0.9130434782608696;4.25;-0.0591000000003987;1.4761904761904765;-0.0871693567828569;-2.5;;;0.2314049586776859;0.1739130434782608;0.8347107438016529;;395;1.1666666666666667;0.0165289256198347;;;2.5;1;0.7720037535295798;0.5041322314049587;0.0438533112466076;0.5;4.75;10.7803;0.0578512396694214;0.2148760330578512;;0.6745594713656388;;0.371900826446281;-6.254528706280768e-06;0.0005883045064125;0.7247;1.7916666666666667;-0.1063829787234042;0.6198347107438017;False;Correct
1;0;0.5796216;-0.1542168674698795;0.5460122699386503;1.0;0.5;0.4380000000001018;1.375;-0.1287457521799742;-2.0;-0.238095238095238;;0.7178899082568807;0.4285714285714285;0.908433734939759;-0.5238095238095238;395;1.15;0.4626506024096385;0.3809523809523809;0.7619047619047619;2.5;1;2.349046499261355;0.3738532110091743;-0.1379991370097107;0.8292682926829268;4.5;10.1826;0.2602409638554216;0.1831325301204819;0.0;0.7511520737327189;0.0476190476190476;0.5686746987951807;0.0001670252162774;0.0005883045064125;0.5094;0.7941176470588235;0.1698113207547169;0.2602409638554216;True;False Negative
1;0;0.58717054;-0.1394557823129251;0.5081967213114754;-0.3333333333333333;-1.75;-1.1841000000003987;-0.2777777777777778;0.0857171259695635;-3.75;0.1475409836065573;;-0.0235783633841886;0.3225806451612903;0.9217687074829932;-0.0046838407494145;450;0.5454545454545454;0.4693877551020408;0.3138173302107728;0.9156908665105388;-3.0;1;4.189854101419747;0.1678224687933426;0.1885764605107139;0.9272727272727272;-2.75;5.9531;0.1564625850340136;0.1394557823129251;0.2552693208430913;-0.9844192634560908;0.5550351288056206;0.4863945578231292;-0.0007371205709738;0.0006463554367306;-0.231;3.473684210526316;0.697841726618705;0.1564625850340136;True;False Negative
0;0;0.5861465;-0.0161290322580645;0.4979423868312757;-0.125;-0.75;-7.2138999999997395;-0.96875;0.018760367104827;-1.5;0.3623978201634877;0.9989411141831872;-0.9187592319054652;0.6097560975609756;0.9129032258064516;-0.0544959128065395;470;0.1111111111111111;0.2419354838709677;0.5286103542234333;0.9318801089918256;-3.75;1;3.684699507639477;0.2259970457902511;0.0207960417943199;1.9210526315789476;-8.5;4.3613;0.3;0.2161290322580645;0.4250681198910082;-0.4981412639405204;0.6430517711171662;0.5580645161290323;-0.0043250467257279;0.0011763321962122;-0.4492;0.7666666666666667;0.5396825396825397;0.332258064516129;False;Correct
1;0;0.58579516;-0.160427807486631;0.5369127516778524;-0.2857142857142857;0.25;-6.899900000000343;-0.5625;-0.0527844023409562;-1.25;;;0.8609625668449198;1.6363636363636365;0.8770053475935828;;480;0.1;0.3315508021390374;;;-1.25;0;0.6234940152049124;0.4598930481283422;0.0560645276094039;0.1891891891891892;-3.5;2.6797;0.3422459893048128;0.3529411764705882;;-0.4236669101533966;;0.5668449197860963;-0.001069643245917;0.0001765277001382;0.5055;1.53125;0.104;0.3957219251336898;True;False Negative
1;0;0.59358793;0.0219123505976095;0.5352798053527981;0.125;0.75;-12.805199999999786;0.0769230769230769;0.0282141706990718;-4.5;0.0;;0.7475149105367793;0.1891891891891892;0.9203187250996016;-1.0;515;0.2;0.1673306772908366;0.0;0.0;-0.75;1;1.206216911933628;0.3777335984095427;-0.0199688956763054;1.0;-0.75;2.6162;0.1932270916334661;0.1254980079681275;0.0;0.2434456928838951;0.0;0.5657370517928287;-0.0052404634654139;5.896052592789128e-05;0.7563;0.4568965517241379;0.2926829268292683;0.3764940239043824;True;False Negative
1;0;0.5602776;-0.0428360413589364;0.55625;1.5;2.5;-10.543899999999669;1.0;-0.1981195644969348;-2.5;0.4837606837606837;;0.910459587955626;0.5925925925925926;0.9098966026587888;0.0;520;0.8333333333333334;0.5450516986706057;0.7076923076923076;0.9230769230769232;1.5;1;4.568675862615367;0.2305863708399366;0.1027734848003544;0.7469879518072289;1.25;3.1484;0.0901033973412112;0.0664697193500738;0.6341880341880342;-0.2916952642415923;0.7299145299145299;0.5923190546528804;-0.0108993486806342;5.896052592789128e-05;1.0723;1.644736842105263;0.5151515151515151;0.0901033973412112;True;False Negative
1;0;0.58150357;-0.02321083172147;0.4826732673267326;0.75;2.0;-12.385299999999916;0.5;-0.0383426060879963;-2.5;0.0380952380952381;;0.6655948553054662;1.5952380952380951;0.9323017408123792;0.0285714285714285;545;0.5555555555555556;0.2920696324951644;0.0952380952380952;0.923809523809524;0.5;0;1.6145324265543295;0.2942122186495177;0.0216607572077657;1.0123456790123455;1.25;2.7559;0.1972920696324951;0.2050290135396518;-0.0372670807453416;0.5654101995565409;0.5238095238095238;0.5357833655705996;-0.0054558478187131;0.0004720042480382;0.8544;1.2911392405063291;0.3197278911564626;0.2669245647969052;True;False Negative
0;0;0.554598;-0.1;0.5366666666666666;1.3333333333333333;2.5;-9.632800000000316;1.2307692307692308;-0.311605145212933;-3.0;0.3888111888111888;2.996287785045077;0.616289592760181;0.5625;0.9205128205128204;-0.0013986013986013;545;1.0;0.4102564102564102;0.2503496503496503;0.944055944055944;2.0;1;6.609470960516869;0.1484162895927601;0.184334319441807;1.5660377358490567;2.25;4.2715;0.241025641025641;0.141025641025641;0.2223776223776223;0.1747088186356073;0.6853146853146853;0.5512820512820513;-0.0075388646381168;0.0002359325232983;0.9072;0.9523809523809524;0.4107142857142857;0.241025641025641;False;Correct
0;0;0.54901165;-0.1291291291291291;0.4525547445255474;1.2666666666666666;1.75;-8.835900000000038;1.2666666666666666;-0.2152964522939816;-2.25;-0.0905923344947735;;0.785483870967742;1.1764705882352942;0.921921921921922;-0.0069686411149825;550;0.5714285714285714;0.3003003003003003;0.2508710801393728;0.9303135888501742;2.0;0;3.561582333885358;0.2370967741935483;0.1154835023884788;0.7413793103448276;2.5;5.7041;0.2252252252252252;0.1741741741741742;0.1637630662020905;0.4819806621740404;0.4320557491289198;0.5105105105105106;-0.0039512751196767;0.0006486805248415;0.8437;2.696969696969697;-0.0761904761904762;0.3393393393393393;False;Correct
0;0;0.5711813;0.0458515283842794;0.5267379679144385;1.0;1.25;-8.292499999999563;1.05;0.0515800143126281;-1.75;-0.2934782608695652;;0.6418181818181818;0.1463414634146341;0.9082969432314412;-0.0978260869565217;550;0.1;0.4192139737991266;0.3586956521739131;0.9239130434782608;1.5;1;1.9988472282009664;0.3072727272727272;-0.0423393360199959;1.0235294117647058;2.0;6.623;0.1048034934497816;-0.0283842794759825;-0.0372670807453416;0.5748285599031867;0.2717391304347826;0.5698689956331878;-0.0032896325572245;0.0011791062374719;0.6417;0.7640449438202247;0.0404984423676012;0.1048034934497816;False;Correct
1;0;0.56639826;0.0410958904109589;0.5756302521008403;0.25;1.5;-7.233900000000176;1.0869565217391304;0.0754099920018371;-4.0;0.0436363636363636;;0.6926658905704307;0.3111111111111111;0.9246575342465754;0.0145454545454545;550;0.7142857142857143;0.2910958904109589;0.4436363636363636;0.9418181818181818;-0.75;1;2.6183140172809605;0.3084982537834691;-0.0647691326573259;0.2613636363636363;2.0;5.1611;0.2123287671232876;0.3664383561643836;0.2581818181818182;0.2210884353741496;0.5163636363636364;0.636986301369863;-0.0044819898863663;0.0011791062374719;0.6702;0.5657142857142857;0.1551724137931034;0.3047945205479452;True;False Negative
0;0;0.5858228;-0.0273972602739726;0.6326530612244898;0.5;1.75;-6.382800000000316;1.2173913043478262;-0.1014059546774343;-3.25;0.1583248212461695;1.998115762821645;0.5462244177840508;0.5161290322580645;0.9246575342465754;-0.0286006128702757;555;0.875;0.4931506849315068;0.3881511746680285;0.8907048008171604;0.0;1;6.813658760022678;0.128440366972477;0.0772576922604416;0.580952380952381;-0.75;2.8613;0.1872146118721461;0.1232876712328767;0.3074565883554647;0.2566653402307998;0.5372829417773238;0.6621004566210046;-0.0064614845704494;5.891883929886581e-05;0.8304;1.1666666666666667;0.0256410256410256;0.1963470319634703;False;Correct
1;0;0.5842488;-0.1360759493670886;0.5136186770428015;;-0.25;-6.419399999999769;;-0.0209106104373663;-3.5;0.3917525773195876;4.996467055290585;-0.4285714285714285;0.7333333333333333;0.939873417721519;0.0927835051546391;560;-0.1428571428571428;0.379746835443038;0.5876288659793815;0.9072164948453608;-0.75;0;1.5546900259111247;0.2687651331719128;0.090480876739659;0.6078431372549019;-1.0;2.2783;0.180379746835443;0.2373417721518987;0.4020618556701031;0.036340316374519;0.7216494845360825;0.569620253164557;-0.0018893831544181;5.889454930946141e-05;0.1187;0.4705882352941176;0.8333333333333334;0.3259493670886076;True;False Negative
0;0;0.5862751;-0.058252427184466;0.4295532646048109;-0.1111111111111111;1.75;-7.22360000000026;-0.5;-0.0333275088426947;-1.5;;;0.6189320388349514;0.3529411764705882;0.9393203883495146;;565;;0.1432038834951456;;;-1.25;1;1.3338736344623578;0.4733009708737864;0.033637077595219;0.8738738738738738;-1.25;3.3291;0.2621359223300971;0.2378640776699029;;-0.4664823773324119;;0.5169902912621359;-0.00218384527089;5.890842685046096e-05;0.4256;5.6;-0.1791530944625407;0.4320388349514563;False;Correct
1;0;0.5740872;-0.1363636363636363;0.4388489208633093;0.125;0.25;-6.942900000000009;;-0.0597429971765754;-1.25;;2.9991165557453328;0.6515151515151515;0.4090909090909091;0.9303030303030304;;570;0.25;0.0909090909090909;;;-0.75;0;0.6101852623114735;0.4363636363636363;0.0620547925208991;0.1964285714285714;-0.75;2.418;0.1454545454545454;0.1909090909090909;;-0.0266808964781216;;0.4454545454545454;-0.0016357760594821;0.0;0.4225;0.9107142857142856;0.2873563218390804;0.4909090909090909;True;False Negative
0;0;0.5898469;-0.0936254980079681;0.582716049382716;1.0869565217391304;7.5;-3.43119999999999;0.4642857142857143;-0.2560073039744999;-1.25;0.2169117647058823;;0.8298279158699808;0.9428571428571428;0.9322709163346612;0.0018382352941176;580;1.137931034482759;0.5358565737051793;0.3860294117647059;0.9375;3.5;0;6.399648057233244;0.1950286806883365;0.1768578124305165;0.8771929824561403;2.5;12.087450000000048;0.1274900398406374;0.1772908366533864;0.3676470588235294;0.6225296442687747;0.5955882352941176;0.6055776892430279;-0.0025371969094336;0.0006485657852068;0.8435;1.0943396226415094;0.4641148325358851;0.1633466135458167;False;Correct
0;0;0.57178926;-0.1402550091074681;0.5888077858880778;1.1470588235294117;3.0;-1.9184999999997672;0.5757575757575758;-0.2603535149124647;-1.25;0.210126582278481;;0.8877118644067796;0.1379310344827586;0.9162112932604736;0.0253164556962025;580;-0.0416666666666666;0.5318761384335154;0.5772151898734177;0.9139240506329114;3.5;1;5.339696968422039;0.2891949152542373;0.2416046913534862;0.3409090909090909;3.5;12.087450000000048;0.1438979963570127;0.122040072859745;0.2784810126582278;1.0012135922330097;0.5974683544303797;0.6083788706739527;-0.0012802994278944;0.0017078413474279;0.6345;1.3428571428571427;0.5448275862068965;0.2167577413479053;False;Correct
0;0;0.55128217;-0.220125786163522;0.5164179104477612;1.1;2.75;-0.664600000000064;1.064516129032258;-0.2214661913953924;-5.25;0.3333333333333333;;0.7108843537414966;0.0476190476190476;0.9224318658280922;0.054054054054054;580;-0.0769230769230769;0.3249475890985325;0.4324324324324324;0.918918918918919;3.25;1;1.8326926035685809;0.5289115646258503;0.207152884975969;0.2857142857142857;4.0;12.087450000000048;0.3941299790356394;0.3836477987421383;0.5315315315315315;0.9656301145662848;0.6756756756756757;0.5241090146750524;-0.0002762586054075;0.002002002002002;0.5521;2.6451612903225805;0.4117647058823529;0.4192872117400419;False;Correct
0;0;0.5634019;-0.668;0.3809523809523809;0.1304347826086956;1.0;0.3311000000003332;0.0666666666666666;-0.2744504073027958;-4.25;;;-0.256;1.0217391304347827;0.964;;585;0.5;0.2;;;-1.0;1;0.5984418335410663;0.488;-0.1897505192656094;7.2;-1.0;5.0303;0.712;0.724;;0.9501845018450183;;0.244;5.692766142129652e-05;0.0;0.551;1.818181818181818;-0.8089171974522293;0.712;False;Correct
0;0;0.5665414;-0.0934579439252336;0.5388127853881278;0.8666666666666667;3.75;3.9429000000000087;1.0;-0.1675690651647713;-4.0;0.1546610169491525;;0.4262295081967213;0.3333333333333333;0.9221183800623052;0.0932203389830508;605;0.9285714285714286;0.4641744548286604;0.3326271186440678;0.9067796610169492;1.5;1;3.0378961573426597;0.3139974779319041;-0.1135131440109569;1.1111111111111112;1.5;5.9717;0.2647975077881619;0.2056074766355139;0.2394067796610169;0.6826722338204593;0.6059322033898306;0.6355140186915887;0.0020782182461862;0.0;0.7954;0.0718954248366013;0.5662650602409639;0.2647975077881619;False;Correct
0;0;0.59039795;0.0283286118980169;0.6792452830188679;0.3571428571428571;1.0;4.894000000000233;1.0;0.0484973897313314;-3.0;0.2888888888888888;2.997709251101321;0.6851415094339622;2.1904761904761907;0.9575070821529744;0.004040404040404;610;1.0;0.4759206798866855;0.5171717171717172;0.9494949494949496;-0.5;1;2.6846203020037955;0.1957547169811321;0.046350954289763;1.8125;-0.75;4.543;0.1614730878186968;0.2889518413597733;0.501010101010101;0.351063829787234;0.6363636363636364;0.7393767705382436;0.002757021504333;0.0;0.7107;0.2896551724137931;0.1465798045602606;0.235127478753541;False;Correct
1;0;0.5647658;0.0203303684879288;0.5938104448742747;0.7692307692307693;3.0;6.111799999999676;1.2222222222222223;0.0518258088631422;-1.75;0.2;;0.8717105263157895;0.7448979591836735;0.9135959339263025;-0.072;610;0.9090909090909092;0.2223634053367217;0.1999999999999999;0.976;1.0;0;2.309786523988171;0.4057017543859649;0.0312751083506012;0.106060606060606;-0.25;4.4463;0.2630241423125794;0.420584498094028;0.368;0.7824201813165156;0.56;0.6200762388818297;0.0037028917728851;0.0;0.984;0.9052631578947368;0.15625;0.3773824650571791;True;False Negative
1;0;0.5868176;0.0070339976553341;0.5632911392405063;0.6666666666666666;1.75;7.264600000000428;0.6818181818181818;0.0254541884786113;-1.25;0.329145728643216;;0.8409272581934453;0.6486486486486487;0.9202813599062134;0.007537688442211;615;0.9;0.2590855803048065;0.3366834170854271;0.9221105527638191;0.5;0;3.501255428308425;0.2605915267785771;0.0143855912777762;0.5722543352601156;1.75;2.6338;0.1711606096131301;0.3751465416178194;0.2512562814070351;-0.1696712619300106;0.6507537688442211;0.6107854630715123;0.0061294691677185;0.0003525264394829;0.9967;0.8406593406593407;0.6078431372549019;0.3446658851113716;True;False Negative
0;0;0.575673;-0.0681431005110732;0.5595238095238095;0.3636363636363636;1.0;5.409700000000157;0.6153846153846154;-0.0872189902919942;-2.0;0.1567567567567567;1.9982381959126143;0.4315569487983281;2.054054054054054;0.9522998296422488;0.0189189189189189;620;0.4;0.3321976149914821;0.254054054054054;0.9216216216216216;-0.25;0;4.035276605406857;0.1828631138975966;-0.1069495983146982;1.2297297297297298;-0.75;2.6494;0.2657580919931857;0.3134582623509369;0.3432432432432432;-0.2493438320209973;0.5756756756756757;0.5604770017035775;0.0035162008280474;0.0001174950064622;0.4563;0.7769230769230769;-0.0994764397905759;0.2964224872231686;False;Correct
1;0;0.5665154;-0.109090909090909;0.5527522935779816;;-0.75;8.167000000000371;0.2307692307692307;-0.0561577049478558;-1.0;0.5058823529411764;4.996479493047;0.3652173913043478;1.1296296296296295;0.9206611570247932;-0.0117647058823529;630;;0.3884297520661157;0.5058823529411764;0.9176470588235294;-0.5;0;2.339012591222468;0.3492753623188406;-0.1230820785567125;1.564102564102564;0.0;1.8164;0.2429752066115702;0.2479338842975206;0.7058823529411765;0.8572844400396432;0.7294117647058823;0.5752066115702479;0.0038523143920264;0.0001761028440609;0.2522;0.5888888888888889;0.6666666666666666;0.2958677685950413;True;False Negative
0;0;0.574783;0.0050632911392405;0.462046204620462;1.0;1.25;8.310499999999593;0.4285714285714285;0.0125137010699881;-2.5;0.3916913946587537;;0.4221311475409836;1.1363636363636365;0.9291139240506328;0.059347181008902;635;1.3333333333333333;0.2177215189873417;0.4807121661721067;0.9673590504451038;0.5;0;2.081638007114703;0.2254098360655737;0.0050129253382547;0.988095238095238;0.25;2.0947;0.2455696202531645;0.2481012658227848;0.658753709198813;-0.5933484504913076;0.7181008902077152;0.5139240506329114;0.0041275251602939;0.0;1.1534;1.0945945945945943;0.9411764705882352;0.2911392405063291;False;Correct
0;0;0.56129944;-0.0651515151515151;0.5625;1.1666666666666667;3.5;9.739300000000185;1.0;-0.2758025810305965;-1.0;0.0210526315789473;;0.8971830985915493;0.1304347826086956;0.937878787878788;0.0223684210526315;640;;0.5848484848484848;0.3092105263157895;0.9460526315789474;1.0;1;4.208485745552016;0.3176056338028169;-0.149200761521168;1.96875;1.5;4.3672;0.0984848484848484;0.0833333333333333;0.0236842105263157;0.0384193194291986;0.5052631578947369;0.6545454545454545;0.009246290299781;0.000821740916828;1.0398;1.975;0.1357142857142857;0.1348484848484848;False;Correct
1;0;0.56868786;-0.0232273838630806;0.5473321858864028;0.1428571428571428;2.0;10.18119999999999;1.3333333333333333;-0.0434038959127849;-1.5;-0.1594202898550724;;0.6031567080045096;1.1237113402061856;0.9486552567237164;-0.3333333333333333;640;0.2222222222222222;0.3508557457212714;0.1739130434782608;0.9710144927536232;-0.75;0;2.6288217297919987;0.2965050732807215;-0.0323303609498237;1.18348623853211;1.0;6.0391;0.2383863080684596;0.2579462102689486;-0.0372670807453416;0.6849983729254799;0.2463768115942029;0.6124694376528117;0.006037652174596;0.000821740916828;0.7348;0.5933333333333334;0.1462264150943396;0.284841075794621;True;False Negative
1;0;0.57083875;-0.1505376344086021;0.5338345864661654;0.8;1.5;7.767100000000028;0.4444444444444444;-0.2567393809789921;-2.0;0.4208860759493671;;-0.1409883720930232;1.4166666666666667;0.9596774193548387;-0.0221518987341772;665;2.0;0.3064516129032258;0.5569620253164557;0.8639240506329114;0.5;0;1.8715531757600643;0.1845930232558139;-0.1505617502740849;1.3529411764705883;0.0;2.4717;0.2956989247311828;0.3709677419354839;0.439873417721519;-0.0944108761329305;0.6867088607594937;0.5;0.0034457331405923;0.0002348520432127;0.9103;2.769230769230769;0.3235294117647059;0.3440860215053763;True;False Negative
0;0;0.56288844;-0.184331797235023;0.4911242603550296;1.5555555555555556;1.5;9.189000000000306;1.0;-0.4174375471539061;-2.0;0.3146766169154228;0.9988267730392444;0.2948090107737512;1.4285714285714286;0.9170506912442395;0.0087064676616915;665;1.3636363636363635;0.391705069124424;0.5323383084577115;0.9241293532338308;2.25;1;4.629011125123608;0.1322233104799216;-0.2517049804670103;1.6666666666666667;1.75;4.2705;0.3317972350230415;0.184331797235023;0.3942786069651741;0.5896141363144608;0.6467661691542289;0.5391705069124424;0.0060495117019724;5.872163011245192e-05;0.8145;3.25;0.4157303370786517;0.3317972350230415;False;Correct
1;0;0.5801797;-0.0402476780185758;0.5019011406844106;0.0909090909090909;0.5;9.571799999999712;0.0625;-0.0217313885798684;-1.5;0.0826446280991735;1.9989442196023224;-0.8941441441441441;0.238095238095238;0.913312693498452;-0.1322314049586777;670;0.5;0.2786377708978328;0.2396694214876033;0.9586776859504132;-0.75;1;0.931192246744764;0.4324324324324324;-0.0253004145601766;0.3303571428571428;-0.75;4.6895;0.2136222910216718;0.3250773993808049;0.1074380165289256;0.5537525354969574;0.4710743801652892;0.5696594427244582;0.0028086250055202;0.0;0.4311;1.7777777777777777;-0.1428571428571428;0.3312693498452012;True;False Negative
0;0;0.57948357;-0.088;0.4819672131147541;0.3333333333333333;1.5;8.710900000000038;-0.2222222222222222;-0.0482576666440047;-2.25;0.3404255319148936;;0.394456289978678;0.1458333333333333;0.9146666666666666;-0.1063829787234042;680;0.4;0.2293333333333333;0.351063829787234;0.9042553191489362;-0.25;1;0.9472705952128924;0.4008528784648187;-0.052337113194941;0.5360824742268041;-1.0;2.4834;0.168;0.264;0.3936170212765957;0.0173250173250173;0.6063829787234043;0.4906666666666666;0.0025722158366654;0.0002347004635334;0.4444;1.6851851851851851;0.3181818181818182;0.3493333333333333;False;Correct
