Feature;Global_Mean;Selected_Mean;Difference
bullish_asc_dynamics;0.41766122013539037;0.40754600391979573;-0.010115216215594636
bearish_ask_score;-0.013356332222922285;-0.007277633367412388;0.006078698855509897
extrem_ask_bid_imbalance_bearish_extrem;0.1286312181294841;0.18708656082736927;0.05845534269788516
diffLowPrice_0_1;0.6614902277144219;0.6789477571520016;0.017457529437579722
diffPriceClose_VA16PvaH;0.07416896235078053;-0.09492953582339608;-0.1690984981741766
market_regimeADX;30.72208657253429;30.743772742386646;0.021686169852355164
bearish_extrem_dsc_ratio_extrem;0.10371357404283829;0.09603520495755315;-0.007678369085285144
bearish_activity_volume_score;7.983511904521218;5.167268575899453;-2.8162433286217645
bearish_dsc_ask_bid_delta_imbalance;-0.0988417564345029;-0.09387180828241043;0.004969948152092465
diffPriceClosePoc_0_1;1.017252759341425;0.9651878477522281;-0.052064911589196794
VolCandleMeanxRatio;1.7059875621882885;1.5656714450282836;-0.14031611716000492
bullish_market_momentum;0.09006592997417473;0.046151253049532076;-0.043914676924642654
bearish_combined_pressure;-0.017699334145717175;-0.008894443000909325;0.00880489114480785
bullish_activity_volume_score;8.40156769726638;4.9227227293243825;-3.4788449679419973
bearish_repeat_ticks_ratio_extrem;0.9258792568304668;0.9223186114322528;-0.0035606453982139907
diffPriceCloseVWAP;1.5220555498514896;0.25081968585356135;-1.2712358639979282
bearish_market_context_score;-0.09975334657572381;-0.06978888634546643;0.02996446023025738
bullish_repeatAskBid_ratio;0.8914525330401067;0.8873752655081253;-0.004077267531981454
bearish_repeatAskBid_ratio;0.9300273927883648;0.9276613431840974;-0.0023660496042673396
bearish_volume_quality;94.72596921000091;39.23468630165174;-55.49128290834917
