true_label;predicted_label;prediction_probability;bearish_dsc_ask_bid_delta_imbalance;finished_auction_high;bearish_repeatAskBid_ratio;bull_imbalance_high_0;bearish_absorption_intensity_repeat_count;diffPriceCloseVWAP;diffVolCandle_0_1Ratio;VolPocVolCandleRatio;market_regimeADX;perct_VA21P;perct_VA11P;bear_imbalance_high_3;range_strength_5_23;diffHighPrice_0_4;deltaTimestampOpeningSection5min;perctBB;bearish_market_context_score;naked_poc_dist_above;bandWidthBB;bullish_imnbScore_score;vol_volatility_score;price_volume_dynamic;pocDeltaPocVolRatio;bearish_combined_pressure;poc_diff_ratio_6P_16P;imbalance_score_high;ratio_delta_vol_VA6P;perct_VA6P;deltaTimestampOpeningSection1min;bullish_dsc_dynamics;VolCandleMeanxRatio;bullish_combined_pressure;diffPriceClose_VA11PvaH;bearish_imnbScore_score;ratio_delta_vol_VA21P;bear_imbalance_high_1;bullish_imbalance_evolution;bearish_asc_dynamics;diffPriceClose_VA11PvaL;diffVolDelta_0_1Ratio;cumDiffVolDeltaRatio;diffPriceClosePoc_0_4;diffPriceClose_VA21PvaL;diffPriceClose_VA16PvaH;overlap_ratio_VA_6P_11P;bullish_asc_ask_bid_delta_imbalance;bearish_absorption_ratio;bullish_market_context_score;bearish_bid_score;overlap_ratio_VA_6P_16P;bearish_imbalance_evolution;ratio_delta_vol_VA11P;bearish_absorption_score;bullish_asc_dsc_ratio;bearish_ask_score;bullish_ask_score;bear_imbalance_high_2;bullish_repeatAskBid_ratio;bearish_ask_abs_ratio_abv;diffLowPrice_0_5;imbalance_score_low;bull_imbalance_high_1;bullish_dsc_ask_bid_delta_imbalance;bearish_dsc_ask_bid_imbalance;bull_imbalance_low_3;bearish_asc_ask_bid_delta_imbalance;overlap_ratio_VA_11P_21P;bearish_bid_abs_ratio_abv;bear_imbalance_low_1;bullish_ask_ratio;overlap_ratio_VA_6P_21P;diffHighPrice_0_3;ratio_delta_vol_VA16P;diffPriceClose_VA21PPoc;bearish_ask_bid_ratio;bear_imbalance_low_2;bullish_absorption_score;bull_imbalance_low_2;is_error;error_type
1;0;0.5323008;0.09072375127421;1;0.9296636085626911;2.0365853658536586;0.5670650730411687;0.4760999999998603;0.0207657365347177;0.2621674237508111;23.538450904991738;;;1.1325301204819278;0.9992710144114842;0.0;90;-0.1326;-0.0672948658502841;;2.0479;0.6160714285714286;6.475504957484696;0.000625036598413;0.0693069306930693;0.2877870891303697;;-0.1776155717761557;0.1229216152019002;;90;0.0196428571428571;2.307577118897874;-0.0351301801485709;;0.2793068297655454;;0.4910179640718562;0.6696428571428571;0.3863404689092762;;0.4841012329656067;-0.3908355795148248;-0.75;;;;0.4375;0.4089709762532981;0.0145702025961158;0.1559633027522936;;0.2283384301732925;;3.172125106032502;35.09090909090909;-0.1233435270132517;0.5357142857142857;1.16;0.9125;0.6350662589194699;-1.25;0.391304347826087;0.8620689655172413;-0.0196428571428571;0.1580020387359837;1.9361702127659572;0.1834862385321101;;0.3363914373088685;0.3529411764705882;0.6892857142857143;;0.5;;;1.7478991596638656;0.5164835164835165;1.7884455348363415;2.833333333333333;True;False Negative
1;0;0.5167341;-0.1155778894472361;1;0.897822445561139;0.5925925925925926;0.5326876513317191;9.322799999999916;0.9081404032860344;0.1807318894697535;20.46508261336151;1.4444444444444444;1.4444444444444444;1.3103448275862069;;3.5;545;1.1655;-0.5606694787940769;;4.165;0.6145552560646901;5.440159449854949;0.0084303078817266;0.0578512396694214;-0.2562520015720256;0.0;-0.0746268656716417;-0.0440140845070422;0.9285714285714286;540;0.0161725067385444;3.4743124026984957;-0.0145105290820122;2.25;0.3417085427135678;0.0184665386319988;1.6875;0.679245283018868;0.4070351758793969;4.5;0.3121732636295743;-0.4903995848469123;3.25;4.5;2.25;0.6428571428571429;0.4204851752021563;0.757201646090535;-0.0588397419735258;0.2579564489112227;0.5714285714285714;0.0988274706867671;0.0116959064327485;2.2171368831666567;43.0;-0.083752093802345;0.4555256064690027;0.625;0.967654986522911;0.5996649916247906;1.75;0.7551020408163265;1.6;-0.0121293800539083;0.3082077051926298;0.7236842105263158;0.3232830820770519;1.0;0.355108877721943;0.0;0.6994609164420486;0.6428571428571429;4.5;0.0379694593479158;3.25;1.5084033613445378;1.3818181818181818;1.1963125087614537;;True;False Negative
1;0;0.55972487;-0.1237785016286645;1;0.9087947882736156;0.2272727272727272;0.4514767932489451;4.806599999999889;0.3061889250814332;0.4039087947882736;10.167898608381025;0.0909090909090909;0.0588235294117647;1.0;;1.0;560;0.8025;-0.0955901637025346;-3.25;1.6865;;0.630362982110564;0.0010024891058643;-0.3870967741935484;-0.0537778698748436;0.0002240394309398;0.2682926829268293;-0.0816023738872403;1.25;555;;0.8796561604584527;;-2.75;0.1368078175895765;-0.0343600273785078;4.4;;0.3778501628664495;1.5;-0.0977198697068403;-0.1174785100286533;0.25;1.5;-1.75;0.2352941176470588;;0.5172413793103449;;0.1954397394136807;0.3076923076923077;0.1824104234527687;-0.0673952641165755;0.4344685803046582;;0.0586319218241042;;1.323076923076923;;0.4495114006514658;1.5;-0.092511013215859;0.7558139534883721;;0.1954397394136807;0.2272727272727272;0.0488599348534201;0.6470588235294118;0.511400651465798;1.323076923076923;;0.3636363636363636;1.5;-0.0710851648351648;0.25;0.8214285714285714;4.4;;0.7558139534883721;True;False Negative
1;0;0.56241286;-0.0031347962382445;0;0.9310344827586208;1.9545454545454544;0.5877862595419847;-5.495600000000195;-0.1384615384615384;0.1923076923076923;18.169630776978263;0.0909090909090909;0.5555555555555556;1.1666666666666667;;1.25;645;0.7937;-0.0035796281519742;-1.5;2.3096;0.5323383084577115;1.4864989706685885;-0.0017768878988825;0.16;0.0026509465062367;0.0002246686137946;-0.3928571428571428;-0.0992647058823529;0.7142857142857143;645;0.0348258706467661;1.508120649651972;-0.0164899924558871;0.25;0.0595611285266457;0.0370722433460076;0.5116279069767442;0.681592039800995;0.4702194357366771;2.5;0.7153846153846154;-0.7018561484918793;0.75;2.0;1.0;0.7777777777777778;0.582089552238806;0.4133333333333333;0.0738543181404839;0.1567398119122257;0.4166666666666667;0.2758620689655172;0.0204744881377965;0.8456519354895354;20.571428571428573;0.0971786833855799;0.5373134328358209;0.3918918918918919;0.9402985074626866;0.6614420062695925;0.25;0.1645569620253164;2.5517241379310347;0.0646766169154228;0.1943573667711598;2.0;0.335423197492163;0.5384615384615384;0.3103448275862069;3.2857142857142856;0.8159203980099502;0.5;1.5;-0.1070518266779949;0.25;1.953703703703704;0.5;0.2549606525871787;0.3043478260869565;True;False Negative
1;0;0.53710586;-0.0509090909090909;1;0.9381818181818182;0.9090909090909092;0.5373493975903615;-2.9657999999999447;0.8885630498533724;0.3372434017595307;38.6742495091878;1.3;0.8181818181818182;0.9078947368421052;;2.0;755;0.9303;-0.0802911820734504;-2.5;3.6963;0.1666666666666666;1.443736709086113;-0.0011693736492014;0.3217391304347826;0.0463768873685763;0.0001123658632507;0.1111111111111111;0.1469363474122546;0.7777777777777778;750;0.1212121212121212;1.8965517241379308;-0.1345485258467501;1.0;0.1418181818181818;-0.0310086729238446;1.1;0.1212121212121212;0.4509090909090909;3.75;0.1026392961876832;0.7675194660734148;1.75;7.5;0.0;0.6666666666666666;-0.0681818181818181;0.3709677419354839;0.2987023142613482;0.1672727272727272;0.4736842105263157;0.2836363636363637;0.1029836381135707;0.9109745733113218;2.0;0.0254545454545454;-0.0372670807453416;1.3;0.9696969696969696;0.5672727272727273;2.75;0.4528301886792453;0.7692307692307693;0.1893939393939394;0.1672727272727272;1.1014492753623188;0.1945454545454545;0.1923076923076923;0.4127272727272727;0.575;0.553030303030303;0.074074074074074;2.25;0.0731778003187943;6.5;1.3109243697478992;0.9078947368421052;0.7104162164708406;1.7391304347826086;True;False Negative
1;0;0.55252284;-0.0077220077220077;1;0.9498069498069498;0.320754716981132;0.6;-2.2782999999999447;-1.305263157894737;0.4421052631578947;22.338632553695565;0.1111111111111111;0.25;0.4838709677419355;2.9988210195373903;0.25;785;0.5438;-0.0028207904567871;-2.0;2.7959;0.0;0.4264878244097104;-0.000362262658954;0.1587301587301587;0.0031123101766684;0.0;-0.0112359550561797;0.058411214953271;0.5;780;0.6923076923076923;0.564580031695721;0.1572636106549592;-0.25;0.2471042471042471;0.0489146164978292;3.117647058823529;-0.6923076923076923;0.3127413127413127;0.75;0.0561403508771929;0.2179080824088748;0.25;1.5;-0.5;0.5;0.0;0.9382716049382716;-0.1404970631361312;0.2471042471042471;0.3333333333333333;0.0193050193050192;0.0867807153965785;0.4030441678785669;0.0;0.0;0.0;0.4794520547945205;0.9615384615384616;0.5984555984555985;1.0;0.3333333333333333;2.085714285714286;-0.3846153846153846;0.2934362934362934;2.085714285714286;0.2084942084942085;0.4444444444444444;0.3745173745173745;0.4838709677419355;0.3076923076923077;0.2222222222222222;0.75;0.0684931506849315;0.25;1.5048543689320388;0.4794520547945205;0.408885387702894;2.066666666666667;True;False Negative
1;0;0.52125114;-0.0715502555366269;0;0.9335604770017036;1.0576923076923077;0.5136986301369864;-6.779300000000148;0.3644314868804664;0.2351797862001943;29.559659296661827;-0.8260869565217391;0.25;0.4216867469879518;0.999157019219962;-0.5;820;-0.006;0.0009951428235835;-1.75;3.4375;0.4592760180995475;2.9966931648043293;-0.0035336672167506;-0.3140495867768595;0.0852005842109183;0.0002249086308687;0.055;0.0192808754559666;0.6;810;0.088235294117647;2.712177121771218;0.0446643498640812;-0.5;0.1635434412265758;0.0345854328905176;0.9454545454545454;0.4366515837104072;0.3168654173764906;1.5;0.1428571428571428;-0.0079072219293621;-0.5;0.0;-1.5;0.5;0.1968325791855203;0.8709677419354839;0.0006293350974397;0.0511073253833049;0.625;0.0408858603066439;0.0724813244498283;1.1907795936145016;5.948717948717949;-0.1124361158432708;0.4886877828054298;1.1865671641791045;0.9502262443438914;0.5212947189097104;-2.0;0.0902527075812274;0.8427672955974843;-0.0452488687782805;0.2759795570698466;0.2;0.1243611584327086;0.0689655172413793;0.4480408858603066;0.5877192982456141;0.5678733031674208;0.0;0.5;0.014006379142976;-4.75;1.0889679715302492;5.0;0.9870821319961964;1.7014925373134329;True;False Negative
1;0;0.57463795;-0.0535714285714285;0;0.9553571428571428;5.208333333333333;0.6962025316455697;2.058100000000195;-0.6473829201101928;0.2369146005509642;18.7387079693239;0.5714285714285714;0.6;2.75;0.9992802568929244;0.75;290;0.6606;-0.0481454174821056;-1.25;3.6279;0.1294964028776978;1.5422118134550358;0.0006149829726818;0.4883720930232558;-0.0507401779263923;0.0002769239289967;-0.6610169491525424;0.1279926335174954;0.1111111111111111;285;0.0;0.6370656370656371;0.055928131588367;0.25;0.0535714285714285;-0.0356171480378189;0.0806451612903225;0.460431654676259;0.6919642857142857;2.75;0.6143250688705234;-0.0298350298350298;0.25;3.75;-0.5;0.3571428571428571;0.0935251798561151;0.1741935483870967;0.1293114330454635;0.1205357142857142;0.4444444444444444;0.5714285714285714;-0.0382775119617224;0.9471499879593244;;0.0669642857142857;0.3453237410071942;0.4166666666666667;0.9424460431654677;0.7589285714285714;2.75;0.3763440860215054;2.4;0.1438848920863309;0.1205357142857142;2.56;0.5803571428571429;0.7142857142857143;0.21875;1.0769230769230769;0.60431654676259;0.2777777777777778;1.0;-0.0246775098149186;2.0;3.1481481481481484;0.390625;0.3887005145391512;0.9285714285714286;True;False Negative
1;0;0.4959386;-0.2214765100671141;1;0.9429530201342282;0.453125;0.4625550660792951;12.085900000000038;-0.0696202531645569;0.3544303797468354;62.54707602889601;0.2666666666666666;0.6666666666666666;0.6458333333333334;10.995752427184469;0.75;575;0.8554;-0.1892510114691653;;1.29;0.0;0.6388912045327636;0.0025760412912818;-0.1428571428571428;-0.1023369349026107;0.000165540074493;0.2261306532663316;0.1064425770308123;0.3333333333333333;570;1.0;0.9681372549019608;-0.9221024706522816;0.25;0.261744966442953;0.1064702114029468;2.206896551724138;-1.0;0.3624161073825503;1.0;-0.189873417721519;0.7781862745098039;0.75;3.0;0.25;0.5;0.0;0.9444444444444444;-0.6758378252239359;0.3422818791946309;0.2857142857142857;0.0201342281879194;0.0949057920446615;0.4620667666814846;0.0;0.0805369127516778;0.0;1.2083333333333333;0.9444444444444444;0.4832214765100671;0.75;0.1623931623931624;0.8275862068965517;-1.0;0.3422818791946309;0.8275862068965517;0.197986577181208;0.2;0.4932885906040268;0.6458333333333334;0.0;0.2;1.0;0.0712973171628078;1.0;0.9411764705882352;1.2083333333333333;0.9221024706522816;1.5483870967741935;True;False Negative
1;0;0.5542801;-0.2560386473429952;1;0.961352657004831;0.0909090909090909;0.3855421686746988;5.793499999999767;0.6280193236714976;0.429951690821256;26.998027702995778;;0.125;1.5806451612903225;9.990619136960602;-2.75;640;-0.1868;0.0283849667658144;-4.5;2.791;;0.8325942875883341;0.0007539216033512;-0.3033707865168539;-0.0585845912454568;0.0;0.6326530612244898;-0.135603000577034;;630;;0.4486345903771132;;-1.0;0.4009661835748792;-0.0741580310880829;11.0;;0.0048309178743961;1.0;-0.2801932367149758;-0.4442999566536628;-1.75;1.0;-0.75;0.6363636363636364;;129.0;;0.3140096618357488;0.5454545454545454;-0.6183574879227053;-0.0528598536188669;0.228811516751124;;-0.0869565217391304;;3.625;;0.3719806763285024;0.5;-0.3896103896103896;0.2758620689655172;;0.6231884057971014;0.0909090909090909;0.0048309178743961;0.7272727272727273;0.5990338164251208;3.625;;0.9090909090909092;-2.0;-0.0929602888086642;0.0;0.5968992248062015;11.0;;0.2758620689655172;True;False Negative
