diffPriceClosePoc_0_2;perct_VA21P;bearish_absorption_score;diffHighPrice_0_3;bearish_market_momentum;bearish_dsc_ask_bid_delta_imbalance;deltaTimestampOpeningSection1min;VolCandleMeanxRatio;diffLowPrice_0_1;deltaTimestampOpeningSection5min;diffPriceCloseVWAP;bearish_activity_volume_score;diffPriceClose_VA21PvaH;bullish_absorption_score;bearish_market_context_score;bearish_repeatAskBid_ratio;bearish_volume_quality;bearish_extrem_abs_ratio_extrem;diffPriceClose_VA16PvaH;bearish_extreme_volume_score
34526.0;32735.0;34526.0;34526.0;34329.0;34526.0;34526.0;34526.0;34526.0;34526.0;34526.0;34526.0;34246.0;24779.0;34526.0;34526.0;34516.0;33720.0;34332.0;34526.0
0.9510658634072873;0.5450991194924137;0.9913111527207255;1.9854457510282106;0.09310806945265926;-0.10193546876831101;965.9798412790361;1.7001640701577918;0.6733983085211145;970.6330012164746;1.2903349910212591;7.601970383638639;-0.049531332126379723;0.9258107010412816;-0.09961401039088155;0.9275589293240938;83.0116132289783;2.704065093243803;0.07091780263311197;0.6533063387602132
1.0211106357886415;0.6160297305722718;0.9284597668851304;1.4572864836520483;1.4324916425703857;0.12046695517671685;294.7633497443069;1.4588842825247152;0.27347603810332244;294.8871108272321;14.60723677833918;13.95539696287081;2.2143563553685905;0.8104377827491553;0.182507804177519;0.052078877665861535;528.74715862068;3.348241382779596;1.8400988335796395;0.6444084790323145
-3.5;-2.769230769230769;0.0;-7.0;-2.8316629028426448;-0.7894736842105263;0.0;0.0069104158813921;-1.75;0.0;-63.41940000000022;0.000215509211208;-14.25;0.0;-0.991620339457513;0.0;2.8432423348755766e-08;0.0;-12.5;0.0
0.25;0.1818181818181818;0.35553414075239714;1.25;-0.0017106531925495;-0.15084240859910888;885.0;0.6718412138848371;0.5;885.0;-6.134199999999964;0.9597277474480205;-0.75;0.37273487448055254;-0.14473166008890023;0.919661733615222;0.17085371589484857;1.3884297520661155;-0.75;0.23740177711737642
0.75;0.5714285714285714;0.7175290924863547;2.0;0.000199415409012;-0.0838805011381665;1005.0;1.2627160186339452;0.75;1010.0;1.5811000000003332;3.0465032661402285;0.0;0.7194412645753032;-0.060340392306121454;0.9398280802292264;1.961398446926915;1.9130434782608696;0.25;0.4587807869751185
1.5;1.0;1.3305322296554762;2.75;0.0102032567951804;-0.03261819973526405;1185.0;2.2521010969977446;0.75;1190.0;9.102775000000063;8.470727711851175;1.25;1.2491509198853774;-0.010442571818337874;0.9530075187969924;17.47630527428862;2.806543255131965;1.25;0.839378459307065
6.5;2.7295575757595625;8.050584185698135;7.5;58.45284761705712;0.7055771725032426;1350.0;7.2;3.25;1360.0;72.58790000000045;208.2412709557485;6.25;7.887013592285008;2.4697935688934005;0.982673716275255;10238.771974751358;33.0;5.5;5.353603228787621
