true_label;predicted_label;prediction_probability;diffLowPrice_0_1;diffPriceClosePoc_0_3;bearish_repeatAskBid_ratio;perctBB;diffVolCandle_0_1Ratio;VolCandleMeanxRatio;diffPriceClose_VA16PvaH;diffPriceClosePoc_0_2;diffPriceClose_VA6PvaH;perct_VA16P;bearish_volume_quality;diffVolDelta_0_1Ratio;diffHighPrice_0_2;bullish_market_momentum;diffLowPrice_0_2;diffPriceClose_VA6PvaL;diffPriceClose_VA16PvaL;bearish_dsc_ask_bid_delta_imbalance;bearish_market_context_score;deltaTimestampOpeningSection1min;bearish_extrem_revIntensity_ratio_extrem;bullish_repeatAskBid_ratio;bearish_extrem_pressure_ratio_extrem;perct_VA21P;bearish_market_momentum;diffPriceClose_VA16PPoc;bullish_activity_volume_score;diffPriceClosePoc_0_1;bullish_asc_ask_bid_delta_imbalance;bullish_combined_pressure;ratio_delta_vol_VA21P;diffHighPrice_0_3;diffLowPrice_0_5;diffPriceClose_VA11PvaH;bullish_absorption_intensity_repeat_count;diffPriceClose_VA21PPoc;bullish_dsc_dynamics;VolAbv_vol_ratio;bearish_activity_volume_score;bearish_bid_score;bearish_asc_ask_bid_delta_imbalance;is_in_range_5_23;bear_imbalance_high_3;pocDeltaPocVolRatio;bearish_asc_dsc_ratio;extrem_asc_dsc_comparison_bearish_extrem;bullish_absorption_score;bullish_imnbScore_score;bull_imbalance_high_2;diffPriceClose_VA21PvaH;ratio_delta_vol_VA16P;bearish_absorption_intensity_repeat_count;bearish_extrem_abs_ratio_extrem;bullish_ask_score;bearish_extrem_dsc_ratio_extrem;bullish_dsc_ask_bid_imbalance;bearish_absorption_score;bearish_extreme_volume_score;absorption_intensity_repeat_bearish_vol;diffPriceClosePoc_0_5;perct_VA6P;bearish_absorption_ratio;diffHighPrice_0_1;bearish_ask_abs_ratio_abv;VolPocVolCandleRatio;bullish_ask_bid_ratio;bearish_reversal_force;bearish_extrem_zone_volume_ratio_extrem;bearish_asc_dynamics;ratio_delta_vol_VA6P;diffHighPrice_0_4;bearish_bid_ratio;diffPriceCloseVWAP;diffPriceClose_VA21PvaL;extrem_zone_significance_bearish_extrem;diffHighPrice_0_5;deltaTimestampOpeningSection5min;diffLowPrice_0_3;bearish_imnbScore_score;bear_imbalance_high_1;deltaCustomSectionMin;bearish_combined_pressure;is_error;error_type
0;1;0.69626176;2.25;0.0;0.9212962962962964;0.587;-0.6271576524741082;1.242807825086306;2.25;0.5;-0.5;0.9090909090909092;0.0016394846754887;1.5247410817031068;1.0;;1.0;1.75;7.75;-0.1712962962962963;-0.0211080667935803;1320;0.412037037037037;;0.2393162393162393;1.2;-7.621455608661442e-05;5.0;;0.5;;;0.0696227148969272;0.5;1.75;1.5;;7.5;;1.0;0.0748293676583828;0.2175925925925926;0.6342592592592593;1;0.5454545454545454;1.0;3.127659574468085;4.6000000000000005;;;1.8333333333333333;2.5;0.0737134909596662;0.6458333333333334;4.178571428571429;;0.1157407407407407;;0.1355760079978111;0.1409212986357176;0.7129629629629629;1.25;0.2222222222222222;0.3197278911564626;1.0;0.7268518518518519;0.412037037037037;;1.0;0.6712962962962963;0.6805555555555556;-0.1218795888399412;1.5;0.2638888888888889;-38.79439999999977;8.75;0.16;1.25;1325;0.75;0.1712962962962962;0.3146067415730337;1290;0.023223668036662;True;False Positive
0;1;0.67491484;2.0;1.75;0.7272727272727273;0.1198;-0.2755905511811024;0.7874015748031497;-1.5;0.5;-1.25;-0.25;2.455325023460813e-07;0.8267716535433072;0.75;;0.75;0.5;0.5;-0.2272727272727272;-0.0005292279491084;1320;0.6363636363636364;;0.0;-0.125;-3.719883281568644e-08;-0.5;;1.0;;;-0.0100806451612903;1.75;6.0;-0.75;;-0.25;;1.0;0.000793907257178;0.2272727272727272;0.6363636363636364;1;;1.0;2.8;;;;0.0;-1.25;-0.1157311157311157;0.6363636363636364;;;0.0;;0.0123692675918498;0.0123692675918498;0.6363636363636364;6.0;-0.5714285714285714;0.3571428571428571;0.5;0.6363636363636364;0.75;;1.1;0.6363636363636364;0.6363636363636364;-0.2573839662447257;1.25;0.2272727272727272;-0.0469000000002779;0.75;0.16;5.0;1325;1.75;0.2272727272727272;0.2;1290;0.0028111971799658;True;False Positive
0;1;0.67105126;2.0;1.25;0.8879736408566722;0.8845;-2.214056428450752;0.6584727149856395;-2.5;1.5;0.25;0.0909090909090909;0.5163784973808182;0.158810609900321;2.25;-2.6086360031138312e-05;1.25;0.75;3.0;-0.2545304777594728;-0.2656479213752121;1320;0.0527182866556836;0.7768115942028986;0.6559139784946236;0.0689655172413793;-0.0483952406936041;0.5;0.4247460613370419;2.0;-0.3275362318840579;-0.0040908104428591;-0.0434853686447605;1.25;0.75;-0.25;0.5980392156862745;0.5;0.0115942028985507;0.7787042976266838;1.6365931516346173;0.2973640856672158;0.4497528830313015;0;0.7720588235294118;0.1120507399577167;1.717678100263852;1.208695652173913;0.7056648013931996;0.9681159420289854;1.2952380952380953;-4.25;-0.053911878036522;0.5755208333333334;1.524590163934426;0.217391304347826;0.0947281713344316;0.0115942028985507;0.6790939187587735;0.299364860784951;0.5164744645799012;0.25;1.0;0.5821812596006144;1.75;0.5939044481054365;0.3033996151379089;3.246913580246914;0.7787042976266838;0.2537067545304777;0.5362438220757826;0.0579453441295546;2.0;0.4060955518945634;-4.307099999999991;3.0;0.0041362576638829;0.75;1320;1.0;0.3385502471169687;6.1;1290;0.1728500995852232;True;False Positive
0;1;0.6471222;2.0;0.5;0.86;0.8313;0.0117924528301886;1.179245283018868;-1.0;0.75;-0.75;0.1666666666666666;0.0201484213254822;1.356132075471698;1.0;;1.0;2.25;2.0;-0.13;-0.0600271843681047;870;0.15;;0.25;-0.1;0.0012741834878481;0.5;;0.75;;;0.1169724770642201;0.5;2.75;-0.75;;-0.25;;1.0;0.2869669756166409;0.13;0.74;1;0.0784313725490196;0.7288135593220338;5.066666666666666;6.0;;;11.333333333333334;-1.5;0.0350877192982456;0.5813953488372093;4.0;;0.03;;0.3229374362250947;0.1388630975767907;0.74;2.25;-0.0833333333333333;0.1973684210526315;0.75;0.78;0.59;;1.0;0.25;0.76;0.1100244498777506;3.0;0.19;2.7119000000002416;1.0;0.0315;2.25;870;2.5;0.15;1.0;870;-0.0419818667092623;True;False Positive
0;1;0.6442099;3.0;2.5;0.9730941704035876;0.6649;-3.25;1.0136363636363637;2.0;-1.0;-0.25;1.25;0.0049024495832773;1.864951768488746;-0.25;;-0.75;2.0;6.0;-0.7040358744394619;-0.1140161698787534;1020;-0.3228699551569506;;5.0;0.9090909090909092;0.0007864078982366;5.0;;2.75;;;0.1938267274640477;1.0;2.25;1.0;;5.0;;1.0;0.1228345383656706;0.7040358744394619;-0.1300448430493273;1;;-0.4242424242424242;0.1146496815286624;0.4186046511627906;;;0.0;2.25;0.1790276060980634;0.1188811188811188;0.2;;0.1928251121076233;;0.0289553093621365;0.1179598516984535;0.0807174887892376;2.25;0.3333333333333333;8.722222222222221;1.0;0.0807174887892376;0.2959641255605381;;1.0;0.484304932735426;0.0807174887892376;0.2494940734316276;2.0;0.9147982062780268;2.058100000000195;7.75;0.0306662108628767;2.25;1020;3.25;0.7040358744394619;2.263157894736842;930;-0.0203855765464369;True;False Positive
