true_label;predicted_label;prediction_probability;deltaTimestampOpeningSection1min;candleSizeTicks;diffPriceClosePoc_0_0;diffPriceClosePoc_0_1;diffPriceClosePoc_0_2;diffPriceClosePoc_0_3;diffPriceClosePoc_0_4;diffPriceClosePoc_0_5;diffHighPrice_0_1;diffHighPrice_0_2;diffHighPrice_0_3;diffHighPrice_0_4;diffHighPrice_0_5;diffLowPrice_0_1;diffLowPrice_0_2;diffLowPrice_0_3;diffLowPrice_0_4;diffLowPrice_0_5;diffPriceCloseVWAP;diffPriceCloseVWAPbyIndex;atr;bandWidthBB;perctBB;perct_VA6P;ratio_delta_vol_VA6P;diffPriceClose_VA6PPoc;diffPriceClose_VA6PvaH;diffPriceClose_VA6PvaL;perct_VA11P;ratio_delta_vol_VA11P;diffPriceClose_VA11PPoc;diffPriceClose_VA11PvaH;diffPriceClose_VA11PvaL;perct_VA16P;ratio_delta_vol_VA16P;diffPriceClose_VA16PPoc;diffPriceClose_VA16PvaH;diffPriceClose_VA16PvaL;perct_VA21P;ratio_delta_vol_VA21P;diffPriceClose_VA21PPoc;diffPriceClose_VA21PvaH;diffPriceClose_VA21PvaL;overlap_ratio_VA_6P_11P;overlap_ratio_VA_6P_16P;overlap_ratio_VA_6P_21P;overlap_ratio_VA_11P_21P;poc_diff_6P_11P;poc_diff_ratio_6P_11P;poc_diff_6P_16P;poc_diff_ratio_6P_16P;poc_diff_6P_21P;poc_diff_ratio_6P_21P;poc_diff_11P_21P;poc_diff_ratio_11P_21P;market_regimeADX;range_strength_10_32;range_strength_5_23;is_in_range_10_32;is_in_range_5_23;bearish_reversal_force;bullish_reversal_force;bearish_ask_bid_ratio;bullish_ask_bid_ratio;ratioDeltaBlw;ratioDeltaAbv;diffVolCandle_0_1Ratio;diffVolDelta_0_1Ratio;cumDiffVolDeltaRatio;VolPocVolCandleRatio;pocDeltaPocVolRatio;VolAbv_vol_ratio;VolBlw_vol_ratio;asymetrie_volume;VolCandleMeanxRatio;bearish_ask_ratio;bearish_bid_ratio;bullish_ask_ratio;bullish_bid_ratio;bearish_ask_score;bearish_bid_score;bearish_imnbScore_score;bullish_ask_score;bullish_bid_score;bullish_imnbScore_score;bull_imbalance_low_1;bull_imbalance_low_2;bull_imbalance_low_3;bull_imbalance_high_0;bull_imbalance_high_1;bull_imbalance_high_2;bear_imbalance_low_0;bear_imbalance_low_1;bear_imbalance_low_2;bear_imbalance_high_1;bear_imbalance_high_2;bear_imbalance_high_3;imbalance_score_low;imbalance_score_high;finished_auction_high;finished_auction_low;bearish_ask_abs_ratio_abv;bearish_bid_abs_ratio_abv;bearish_abs_diff_abv;bullish_ask_abs_ratio_blw;bullish_bid_abs_ratio_blw;bullish_abs_diff_blw;bearish_askBigStand_abs_ratio_abv;bearish_bidBigStand_abs_ratio_abv;bearish_bigStand_abs_diff_abv;bullish_askBigStand_abs_ratio_blw;bullish_bidBigStand_abs_ratio_blw;bullish_bigStand_abs_diff_blw;bearish_extrem_revIntensity_ratio_extrem;bullish_extrem_revIntensity_ratio_extrem;bearish_extrem_zone_volume_ratio_extrem;bullish_extrem_zone_volume_ratio_extrem;bearish_extrem_pressure_ratio_extrem;bullish_extrem_pressure_ratio_extrem;bearish_extrem_abs_ratio_extrem;bullish_extrem_abs_ratio_extrem;bearish_extrem_vs_rest_activity_extrem;bullish_extrem_vs_rest_activity_extrem;bearish_continuation_vs_reversal_extrem;bullish_continuation_vs_reversal_extrem;bearish_repeat_ticks_ratio_extrem;bullish_repeat_ticks_ratio_extrem;bearish_big_trade_ratio_extrem;bearish_big_trade_imbalance_extrem;bullish_big_trade_ratio_extrem;bullish_big_trade_imbalance_extrem;bearish_asc_dsc_ratio;bearish_asc_dynamics;bearish_dsc_dynamics;bullish_asc_dsc_ratio;bullish_asc_dynamics;bullish_dsc_dynamics;bearish_asc_ask_bid_imbalance;bearish_dsc_ask_bid_imbalance;bearish_imbalance_evolution;bearish_asc_ask_bid_delta_imbalance;bearish_dsc_ask_bid_delta_imbalance;bullish_asc_ask_bid_imbalance;bullish_dsc_ask_bid_imbalance;bullish_imbalance_evolution;bullish_asc_ask_bid_delta_imbalance;bullish_dsc_ask_bid_delta_imbalance;extrem_asc_ratio_bearish_extrem;bearish_extrem_dsc_ratio_extrem;extrem_zone_significance_bearish_extrem;extrem_ask_bid_imbalance_bearish_extrem;extrem_asc_dsc_comparison_bearish_extrem;extrem_asc_ratio_bullish_extrem;extrem_dsc_ratio_bullish_extrem;extrem_zone_significance_bullish_extrem;extrem_ask_bid_imbalance_bullish;extrem_asc_dsc_comparison_bullish_extrem;bearish_absorption_ratio;bullish_absorption_ratio;bearish_big_trade_ratio2_extrem;bullish_big_trade_ratio2_extrem;absorption_intensity_repeat_bearish_vol;bearish_absorption_intensity_repeat_count;bearish_repeatAskBid_ratio;absorption_intensity_repeat_bullish_vol;bullish_absorption_intensity_repeat_count;bullish_repeatAskBid_ratio;count_AbvBlw_asym_ratio;count_blw_tot_ratio;count_abv_tot_ratio;vol_volatility_score;price_volume_dynamic;bearish_absorption_score;bullish_absorption_score;bearish_market_context_score;bullish_market_context_score;bearish_combined_pressure;bullish_combined_pressure;is_error;error_type
1;0;0.59460074;480;6.0;-0.25;1.0;0.5;0.75;0.5;1.75;1.25;1.0;1.25;0.75;1.5;0.75;0.5;1.0;1.0;1.5;-0.2704999999996289;-2;1.05;1.7676;1.0492;;0.2061068702290076;0.0;-0.75;0.75;0.8;0.0010058338362502;1.0;0.5;1.75;0.7;0.0303239145416953;1.75;0.5;3.0;0.9565217391304348;0.0436100585601102;5.5;1.75;7.5;0.1;0.0666666666666666;0.0;0.0;1.0;0.0002264749179028;1.75;0.0003963647688344;5.5;0.0012462470968107;4.5;0.0010197722508639;60.67406362387085;4.996886851191487;6.996434029546613;1;1;0.8051181102362205;0.1948818897637795;1.6849015317286653;0.9096774193548388;0.0505050505050505;0.2550937245313773;0.860236220472441;0.1646981627296588;0.0893697083725305;0.3385826771653543;-0.003875968992248;0.8051181102362205;0.1948818897637795;0.610236220472441;3.5841956726246478;0.6275468622656887;0.3724531377343113;0.5218855218855218;0.4747474747474747;0.1157294213528932;0.1548492257538712;0.0391198044009779;0.0673400673400673;-0.1548821548821548;0.2222222222222222;3.864864864864865;3.4711538461538463;1.7602739726027397;0.6730769230769231;0.4517374517374517;1.7602739726027397;0.2587412587412587;0.2880886426592798;0.5680933852140078;1.4857142857142858;2.213675213675214;0.5680933852140078;0.5627906976744186;0.3434125269978402;1;0;0.6275468622656887;0.3577832110839445;0.2697636511817441;0.5218855218855218;0.4208754208754209;0.101010101010101;0.0649350649350649;0.0;0.0407497962510187;0.0;0.0;0.0;0.0814995925020374;0.0;0.1662591687041564;0.0;0.3421052631578947;;2.923076923076923;;0.1994134897360703;0.0;0.7450980392156863;;0.9166666666666666;;0.0;;;;1.976;0.4026079869600652;0.2037489812550937;9.2;0.4646464646464646;0.0505050505050505;0.4026079869600652;0.2037489812550937;0.1988590057049715;0.2444987775061124;0.0211898940505297;0.4646464646464646;0.0505050505050505;0.4141414141414141;0.0841750841750841;0.0067340067340067;0.0692746536267318;0.0391198044009779;0.0032686185387328;0.2781954887218045;1.7708333333333333;0.0;0.0;0.0;;;0.5060728744939271;9.2;0.0;;0.5876120619396903;0.5745784695201037;0.9453952730236348;0.4208754208754209;0.4363636363636363;0.9191919191919192;0.5560040363269425;0.2219979818365287;0.7780020181634713;4.275794550449521;-0.0003394211210345;3.183137011640361;2.417433501473148;0.1231666279046538;0.0391415313232349;-0.0674503360249791;-0.0162790134779336;True;False Negative
1;0;0.57157457;390;4.0;-0.25;-0.25;-0.25;2.5;3.25;4.0;0.5;0.25;3.0;2.5;2.75;0.5;3.25;4.0;4.0;4.25;5.319800000000214;5;1.85;5.2705;0.7904;1.25;0.0507985574446161;2.5;1.5;3.5;0.9090909090909092;0.0793894029586845;2.5;1.25;4.0;0.5882352941176471;0.0774946921443736;2.5;0.5;4.75;0.4545454545454545;0.0552351903922222;2.5;-0.25;5.25;0.7272727272727273;0.4705882352941176;0.3636363636363636;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;42.95137776672033;;;0;0;1.0;0.0;0.7923784494086727;;;-0.1069090909090909;0.832;-0.109090909090909;0.1499036608863198;0.5083636363636364;-0.2589413447782546;1.0;0.0;1.0;0.5298651252408478;0.4385454545454545;0.5534545454545454;;;-0.0538181818181818;0.1738181818181818;0.2276363636363636;;;;1.9923076923076923;0.6113636363636363;0.5666666666666667;0.5666666666666667;0.6113636363636363;1.9923076923076923;0.5019305019305019;1.6356877323420074;1.7647058823529411;1.7647058823529411;1.6356877323420074;0.5019305019305019;-0.0382513661202185;0.25;0;0;0.4385454545454545;0.5229090909090909;-0.0843636363636363;;;;0.1044776119402985;0.0;0.0458181818181818;;;;0.1105454545454545;;0.3883636363636363;;0.5568513119533528;;1.7958115183246073;;0.6349583828775267;;0.6423220973782772;;0.9232209737827716;;0.0842696629213483;1.0;;;1.0149625935162094;0.296;0.2916363636363636;;;;0.296;0.2916363636363636;0.0043636363636363;0.048;-0.149090909090909;;;;;;0.208;0.0785454545454545;0.0370946115702479;0.4517766497461929;2.648148148148148;;;;;;0.9852579852579852;;1.0975609756097562;;0.4087272727272727;0.3714285714285714;0.9316363636363636;;;;1.0;0.0;1.0;6.219678934282818;0.0055283464410175;1.6955449017226785;;-0.5379378239472735;;-0.2527903308022902;;True;False Negative
1;0;0.5848758;450;7.0;-0.75;0.75;0.25;2.75;3.0;3.0;1.25;0.75;3.25;3.0;3.25;0.75;1.5;2.5;2.25;2.5;5.442900000000009;5;1.3;4.3408;0.9165;1.0;0.1445559271646228;2.75;0.5;3.25;1.7142857142857142;-0.0293345008756567;3.0;1.75;3.5;1.1;-0.0604664982914871;2.75;1.0;3.5;1.4444444444444444;0.0133781136300027;3.25;2.25;4.5;0.5;0.75;0.25;0.4545454545454545;0.25;5.5280687691754886e-05;0.0;0.0;0.5;0.0001105644314224;0.25;5.528374381513117e-05;20.873066263502096;;;0;0;0.8280487804878048;0.1719512195121951;2.264423076923077;0.3861386138613861;0.4468085106382978;0.3873343151693667;0.5841463414634146;0.3451219512195121;0.6994459833795014;0.375609756097561;0.577922077922078;0.8280487804878048;0.1719512195121951;0.6560975609756098;1.4196675900277007;0.6936671575846833;0.3063328424153166;0.7163120567375887;0.2765957446808511;-0.117820324005891;0.0471281296023564;0.1649484536082474;0.5886524822695035;-0.1702127659574468;0.7588652482269503;4.714285714285714;1.44;;5.208031609195456;1.1521739130434785;1.6833333333333331;0.2121212121212121;0.6944444444444444;0.0;0.1522633744855967;0.8679245283018868;0.594059405940594;0.4468085106382978;-0.5620052770448549;0;1;0.6936671575846833;0.2960235640648012;0.3976435935198821;0.7163120567375887;0.226950354609929;0.4893617021276595;0.0339702760084925;0.0;0.0235640648011782;0.0;0.0;0.0;0.2857142857142857;0.0;0.5861561119293078;0.0;0.3445945945945945;;2.9019607843137254;;1.416370106761566;0.0;0.7437185929648241;;0.9723618090452262;;0.0402010050251256;1.0;;;2.006172839506173;0.4786450662739323;0.2385861561119293;99.0;0.7021276595744681;0.0070921985815602;0.4786450662739323;0.2385861561119293;0.2400589101620029;0.4138438880706921;-0.0235640648011782;0.7021276595744681;0.0070921985815602;0.6950354609929078;0.475177304964539;0.0070921985815602;0.2695139911634757;0.1487481590574374;0.0505117766098893;0.2887323943661972;1.811881188118812;0.0;0.0;0.0;;;0.4984615384615384;99.0;1.4545454545454546;;0.6730486008836525;0.6191646191646192;0.9690721649484536;0.226950354609929;0.2772277227722772;0.900709219858156;0.6023622047244095;0.1988188976377952;0.8011811023622047;2.9850287530574797;0.0037633422952142;1.9724980365738445;0.8831756885429645;-0.0688007425823793;0.0207073156974448;-0.0464800715540228;0.0062636573655529;True;False Negative
1;0;0.5819338;75;9.0;-0.5;1.5;1.5;2.0;2.75;3.25;2.0;1.75;2.5;2.25;3.75;0.75;0.75;1.25;2.25;2.5;2.882800000000316;5;1.3;4.5156;0.9228;0.5454545454545454;0.2192118226600985;1.5;0.25;3.0;0.4;0.1446773530620633;1.5;-0.25;3.5;0.3157894736842105;0.1454626999551502;1.5;-0.75;4.0;;;;;;0.7333333333333333;0.5789473684210527;;;0.0;0.0;0.0;0.0;;;;;30.070031469462204;;;0;0;0.6920031670625495;0.3079968329374505;1.4210526315789471;0.3906810035842294;0.4395886889460154;0.1739130434782608;0.4893111638954869;0.2074425969912905;0.4572271386430678;0.1836896278701504;-0.0172413793103448;0.6920031670625495;0.3079968329374505;0.384006334125099;1.8628318584070795;0.5869565217391305;0.4130434782608695;0.7172236503856041;0.2802056555269923;-0.1899313501144164;0.2299771167048055;0.419908466819222;0.4704370179948586;-0.0488431876606683;0.519280205655527;0.5869565217391305;6.75;7.25;1.7372881355932204;1.008849557522124;0.8727272727272727;1.7037037037037035;0.037037037037037;0.0392156862745098;0.5756097560975609;0.9912280701754386;1.1458333333333333;0.2558139534883721;-0.16;0;0;0.5869565217391305;0.3684210526315789;0.2185354691075514;0.7172236503856041;0.2544987146529563;0.4627249357326478;0.037037037037037;0.0;0.0217391304347826;0.0;0.0;0.0;0.2070938215102974;0.0;0.522883295194508;0.0;0.4326018808777429;;2.3115942028985508;;1.0959232613908874;0.0;0.6980306345733042;;0.8905908096280087;;0.0415754923413566;1.0;;;0.7975708502024291;0.2254004576659038;0.2826086956521739;11.318181818181818;0.6401028277634961;0.0565552699228791;0.2254004576659038;0.2826086956521739;-0.05720823798627;0.1109839816933638;0.0789473684210526;0.6401028277634961;0.0565552699228791;0.583547557840617;0.4395886889460154;0.0205655526992287;0.0720823798627002;0.1475972540045766;0.0165890799030209;-0.34375;0.4883720930232558;0.0;0.0;0.0;;;1.2538071065989849;11.318181818181818;0.38;;0.534324942791762;0.5333333333333333;0.902745995423341;0.2544987146529563;0.2653846153846154;0.9280205655526992;0.4057142857142857;0.2971428571428571;0.7028571428571428;4.426903222524979;0.0031031794209495;2.494727453617782;1.2413667858146176;0.3407764876280658;0.0887712529896589;0.1969521673908775;0.0255293940527427;True;False Negative
1;0;0.59612274;150;5.0;0.0;0.25;-0.25;0.0;-1.0;-0.5;0.25;-0.75;0.5;-0.5;-1.25;0.25;0.25;0.75;-0.75;-0.25;-0.9893000000001848;-3;1.3;3.9922;-0.3655;-0.25;-0.0315439955727725;-0.25;-0.75;0.25;-0.125;-0.0844099913867355;-0.25;-1.25;0.75;-0.0833333333333333;-0.0823106854235258;-0.25;-2.0;1.0;-0.7;0.0510293473499781;-1.75;-3.0;-0.5;0.5;0.3333333333333333;0.0769230769230769;0.2;0.0;0.0;0.0;0.0;-1.5;0.0003320971937787;-1.5;0.0003320971937787;33.05757591425751;;1.9988931318833365;0;1;0.891213389121339;0.1087866108786611;1.0580645161290323;4.384615384615385;-0.8974358974358975;0.0297339593114241;-0.2287308228730822;-0.0725244072524407;-0.3595531766348615;0.4253835425383542;-0.121311475409836;0.891213389121339;0.1087866108786611;0.7824267782426778;0.8343030020944845;0.513302034428795;0.4851330203442879;0.0512820512820512;0.9487179487179488;-0.0406885758998435;0.0688575899843505;0.109546165884194;0.0;0.0;0.0;1.8108108108108107;0.7953216374269005;0.5;0.1111111111111111;0.5;0.7953216374269005;0.5522388059701493;1.2573529411764706;2.0;9.0;2.0;1.2573529411764706;0.0485436893203883;0.404040404040404;1;0;0.513302034428795;0.4303599374021909;0.082942097026604;0.0512820512820512;0.935897435897436;-0.8846153846153846;0.0;0.0;0.0;0.0;0.3835616438356164;-0.358974358974359;0.0485133020344287;0.0;0.1330203442879499;0.0;0.4655172413793103;;2.1481481481481484;;0.1534296028880866;0.0;0.6823529411764706;;0.7764705882352941;;0.0;;;;3.8285714285714287;0.4194053208137715;0.109546165884194;0.0;0.0;0.9487179487179488;0.4194053208137715;0.109546165884194;0.3098591549295775;0.0766823161189358;-0.0156494522691705;0.0;0.9487179487179488;-0.9487179487179488;0.0;-0.8974358974358975;0.0766823161189358;0.0297339593114241;0.0049960692690309;0.4411764705882353;2.5789473684210527;0.0;0.0;0.0;;;0.2611940298507462;0.0;0.0;;0.4710485133020344;0.4960159362549801;0.9014084507042254;0.935897435897436;0.9;0.9824561403508772;0.8523985239852399;0.07380073800738;0.92619926199262;2.321463235547896;-0.0005708560720555;1.2082900777359873;2.19239139406072;0.0139335603291461;0.799036094259879;0.0189090778988417;1.96753073825962;True;False Negative
1;0;0.5962714;255;5.0;-0.25;0.75;-0.25;0.5;0.0;1.0;1.0;0.25;0.75;0.5;1.5;0.75;0.0;0.5;0.25;1.25;-2.1108000000003813;-3;0.85;1.8389;0.7021;;0.0593607305936073;0.0;-0.25;0.25;;0.0521201413427561;0.0;-0.75;1.25;0.8;-0.0091831802803286;2.0;0.75;3.25;0.75;0.002078281953585;1.5;0.5;2.5;0.25;0.0;0.0;0.2307692307692307;0.0;0.0;2.0;0.0004434589800443;1.5;0.0003325757995676;1.5;0.0003325757995676;18.246758205516414;;0.9996121238987088;0;1;0.9885057471264368;0.0114942528735632;0.9912790697674418;;-1.0;0.0;0.6163793103448276;0.0330459770114942;0.4436689930209372;0.4554597701149425;0.1608832807570978;0.9885057471264368;0.0114942528735632;0.9770114942528736;3.469591226321037;0.4956395348837209;0.5;0.0;1.0;-0.0523255813953488;0.1002906976744186;0.1526162790697674;0.0;-0.5490196078431373;0.875;7.875;1.0;0.6691729323308271;0.2962962962962963;0.6691729323308271;1.0;0.1269841269841269;1.0;1.4943820224719102;3.375;1.4943820224719102;1.0;0.1252847380410023;0.245136186770428;1;1;0.4927325581395348;0.4447674418604651;0.0479651162790697;0.0;0.25;-0.25;0.0;0.0;0.0;;0.0;0.0;0.1017441860465116;0.0;0.1802325581395348;0.0;0.2783505154639175;;3.592592592592593;;0.2198581560283688;0.0;0.782258064516129;;0.8709677419354839;;0.0;;;;1.6688741721854303;0.3662790697674418;0.2194767441860465;0.0;0.0;0.125;0.3662790697674418;0.2194767441860465;0.1468023255813953;0.1104651162790697;-0.0930232558139534;0.0;0.125;-0.125;-0.25;-0.125;0.1002906976744186;0.0377906976744186;0.0086300872093023;0.4526315789473684;2.6538461538461537;0.0;0.0;0.0;;;0.5992063492063492;0.0;0.0;;0.4258720930232558;0.4335260115606936;0.8706395348837209;0.25;0.25;0.25;0.969639468690702;0.0151802656546489;0.9848197343453512;1.5785319079920763;-0.0011664275495311;1.0740422778645242;0.619364380235209;-0.1618067837630289;-0.2174278656815701;0.0999109095687929;0.0774205475294011;True;False Negative
1;0;0.5860856;465;4.0;0.0;0.25;1.0;2.25;1.25;1.75;0.5;0.25;2.5;1.75;1.5;0.5;1.75;2.5;2.5;2.75;4.895499999999629;4;1.2;3.3486;0.7839;1.1428571428571428;-0.0888062783973564;2.0;1.0;2.75;1.3;0.029135642602784;3.25;1.5;4.0;1.181818181818182;0.0376864695105993;3.25;1.75;4.5;0.8125;0.0685402925150559;3.25;1.25;5.25;0.4166666666666667;0.2857142857142857;0.3529411764705882;0.625;1.25;0.0002768166089965;1.25;0.0002768166089965;1.25;0.0002768166089965;0.0;0.0;59.57591045034618;;;0;0;1.0;0.0;2.072463768115942;;;0.3551401869158878;-0.0794392523364486;-0.1915887850467289;0.3804692454026633;0.3177570093457944;-0.6470588235294118;1.0;0.0;1.0;0.3392517438173748;0.6682242990654206;0.322429906542056;;;-0.0560747663551401;0.2289719626168224;0.2850467289719626;;;;0.75;3.769230769230769;;;3.769230769230769;0.75;1.3333333333333333;0.2653061224489796;0.0;0.0;0.2653061224489796;1.3333333333333333;0.1375;-0.75;1;0;0.6682242990654206;0.2990654205607476;0.3691588785046729;;;;0.0;0.0;0.0;;;;0.4158878504672897;;0.4158878504672897;;0.0;;;;0.712;;1.0;;0.9887640449438202;;0.0;;;;1.289855072463768;0.4158878504672897;0.322429906542056;;;;0.4158878504672897;0.322429906542056;0.0934579439252336;0.4158878504672897;-0.0700934579439252;;;;;;0.4158878504672897;0.0;0.16;1.0;;;;;;;0.7752808988764045;;0.0;;0.6448598130841121;0.640625;0.9439252336448598;;;;1.0;0.0;1.0;0.7134509593549423;0.0008746295186076;0.5241797456394608;;-0.0449587784935607;;-0.0367415709560369;;True;False Negative
1;0;0.58517045;105;4.0;0.0;0.5;0.5;1.5;1.0;2.0;1.0;0.75;2.0;1.25;2.25;1.0;2.25;3.0;1.75;2.5;1.1508999999996377;5;1.4;2.9482;0.9821;1.0;0.0190231362467866;1.75;1.0;2.75;1.5;-0.0447058823529411;1.5;1.0;2.0;1.2;-0.0664907651715039;1.5;1.0;2.25;;;;;;0.5714285714285714;0.7142857142857143;;;-0.25;5.525014503163071e-05;-0.25;5.525014503163071e-05;;;;;16.272971353152574;2.997515047766304;;1;0;1.0;0.0;1.4936708860759491;;;0.2;0.0253164556962025;0.1772151898734177;0.1697892271662763;0.4784810126582278;-0.0158730158730158;1.0;0.0;1.0;0.3854410616705699;0.5974683544303797;0.4;;;0.070886075949367;0.2632911392405063;0.1924050632911392;;;;0.6666666666666666;2.8;0.5714285714285714;0.5714285714285714;2.8;0.6666666666666666;1.5;0.3571428571428571;1.75;1.75;0.3571428571428571;1.5;0.0169491525423728;-0.1267605633802817;1;0;0.5974683544303797;0.3620253164556962;0.2354430379746835;;;;0.0847457627118644;0.0;0.050632911392405;;;;0.0962025316455696;;0.3088607594936708;;0.525;;1.9047619047619049;;0.4468864468864469;;0.6557377049180327;;0.8688524590163934;;0.0;;;;1.5769230769230769;0.4151898734177215;0.2632911392405063;;;;0.4151898734177215;0.2632911392405063;0.1518987341772151;0.2835443037974683;-0.0810126582278481;;;;;;0.1063291139240506;0.1012658227848101;0.0010511136035891;0.024390243902439;1.05;;;;;;0.6341463414634146;;0.0;;0.5544303797468354;0.5018450184501845;0.9164556962025316;;;;1.0;0.0;1.0;1.4110440816305434;0.0003678125353491;0.6809457066242072;;-0.1079571627501991;;-0.0551652218024674;;True;False Negative
1;0;0.5950572;135;6.0;0.0;1.0;0.5;1.5;1.75;1.5;1.0;0.75;2.0;1.75;1.5;0.5;0.5;1.5;1.25;1.5;1.555699999999888;4;0.95;2.1143;0.897;1.0;0.061865189289012;1.5;0.5;2.0;1.0;0.0659246575342465;1.0;0.5;1.5;1.1666666666666667;-0.012593783494105;1.75;1.0;2.5;1.1666666666666667;-0.0029899989689658;1.75;1.0;2.5;0.6666666666666666;0.5;0.5;0.25;-0.5;0.0001105094485578;0.25;5.525930428535905e-05;0.25;5.525930428535905e-05;0.75;0.0001657687525901;30.09044597308546;10.99210206561361;;1;0;0.8295625942684767;0.1704374057315233;1.4292035398230087;1.0925925925925926;-0.0442477876106194;0.1781818181818182;0.4811463046757164;0.0950226244343891;0.4727030625832223;0.2911010558069382;0.1191709844559585;0.8295625942684767;0.1704374057315233;0.6591251885369532;1.4713715046604527;0.5872727272727273;0.4109090909090909;0.4778761061946903;0.5221238938053098;-0.0654545454545454;0.0963636363636363;0.1618181818181818;0.1858407079646017;0.0265486725663716;0.1592920353982301;4.909090909090909;2.25;0.8;0.2068965517241379;1.2678571428571428;0.8;0.2037037037037037;0.4444444444444444;1.25;4.833333333333333;0.7887323943661971;1.25;0.4660633484162896;-0.0242214532871972;1;1;0.5872727272727273;0.3654545454545455;0.2218181818181818;0.4778761061946903;0.4601769911504424;0.0176991150442477;0.0;0.0;0.0;0.0;0.0;0.0;0.2163636363636363;0.0;0.3218181818181818;0.0;0.1959459459459459;;5.103448275862069;;0.4745308310991957;0.0;0.8361581920903954;;0.8531073446327684;;0.0;;;;2.1009174311926606;0.4163636363636364;0.1981818181818181;0.5526315789473685;0.1858407079646017;0.336283185840708;0.4163636363636364;0.1981818181818181;0.2181818181818182;0.22;-0.0272727272727272;0.1858407079646017;0.336283185840708;-0.1504424778761062;0.0265486725663716;-0.0442477876106194;0.149090909090909;0.0509090909090909;0.0196363636363636;0.4909090909090909;2.9285714285714284;0.0;0.0;0.0;;;0.4759825327510917;0.5526315789473685;0.0;;0.5145454545454545;0.5284738041002278;0.88;0.4601769911504424;0.4747474747474747;0.9203539823008848;0.6319702602230484;0.1840148698884758;0.8159851301115242;1.682978713131278;0.0008634088207412;1.2665837667461173;1.1378188287736255;-0.0586315621575924;-0.095124953353026;-0.0345431936385304;-0.0503459658749391;True;False Negative
1;0;0.58743286;210;8.0;-0.5;1.0;1.25;1.5;1.25;1.5;1.5;0.5;2.0;1.5;2.0;0.5;0.75;1.0;0.5;1.0;1.0591000000003987;3;1.25;2.0645;1.0393;0.7142857142857143;-0.0158590308370044;1.25;0.25;2.0;0.625;0.0310251798561151;1.25;0.25;2.25;0.625;0.0107755349825466;1.25;0.25;2.25;0.625;0.0097589653145208;1.25;0.25;2.25;0.875;0.875;0.875;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;16.082420273596735;;7.995139195757843;0;1;0.7556818181818182;0.2443181818181818;1.4244791666666667;0.9230769230769232;0.0431893687707641;0.1750805585392051;0.7816558441558441;0.1875;0.0491663103890551;0.2613636363636363;0.2049689440993788;0.7556818181818182;0.2443181818181818;0.5113636363636364;2.6336041043180844;0.5875402792696026;0.4124597207303974;0.5182724252491694;0.4784053156146179;-0.0451127819548872;0.0547798066595059;0.0998925886143931;-0.0232558139534883;-0.0963455149501661;0.0730897009966777;6.0;2.0;0.8367346938775511;0.390625;1.779816513761468;0.9523809523809524;0.1666666666666666;0.5;1.195121951219512;2.56;0.5618556701030928;1.05;0.3488372093023256;-0.0145530145530145;1;1;0.5875402792696026;0.351235230934479;0.2363050483351235;0.5182724252491694;0.4285714285714285;0.0897009966777408;0.0;0.0;0.0;0.0;0.0;0.0;0.1245972073039742;0.0;0.3995703544575725;0.0;0.5245901639344263;;1.90625;;0.6654740608228981;0.0;0.6559139784946236;;0.9408602150537636;;0.0;;;;2.641379310344828;0.4113856068743287;0.1557465091299677;0.5533980582524272;0.1893687707641196;0.3421926910299003;0.4113856068743287;0.1557465091299677;0.2556390977443609;0.2019334049409237;0.0204081632653061;0.1893687707641196;0.3421926910299003;-0.1528239202657807;0.0730897009966777;-0.0132890365448504;0.0870032223415682;0.1331901181525241;0.0101700468756669;-0.2097560975609756;0.653225806451613;0.0;0.0;0.0;;;0.3785900783289817;0.5533980582524272;0.0;;0.5553168635875403;0.5637119113573407;0.9065520945220192;0.4285714285714285;0.416;0.9136212624584718;0.48559670781893;0.257201646090535;0.742798353909465;4.021892117011867;0.0010637137387735;2.412334512600721;1.780219890733788;0.0907664115207822;-0.0591037098274861;0.0492313165836881;-0.023657407185831;True;False Negative
